Model,Scenario,Cutoff_Percentage,Scenario_Cutoff,Curve_idx,SMAPE,MAE,MSE
MMF4,KDKL,0.1,KDKL_10%,91924,0.2075910312926449,0.003908558860885352,2.768822984596204e-05
WBL4,KDKL,0.1,KDKL_10%,91924,0.00485465816750339,9.174413168699935e-05,8.416985699001481e-09
POW4,KDKL,0.1,KDKL_10%,91924,0.004854843685339734,9.174763746350471e-05,8.417628980134692e-09
LC-PFN,KDKL,0.1,KDKL_10%,85181,4.964154958724976,0.07457788288593292,0.006107131019234657
MMF4,KDKL,0.1,KDKL_10%,85181,6.152951757209058,0.0837083554257108,0.007794383454614038
WBL4,KDKL,0.1,KDKL_10%,85181,6.242440954957874,0.08484951004470195,0.00799948951078714
POW4,KDKL,0.1,KDKL_10%,85181,2.4205186390902953,0.034744251274739284,0.0016226228071645709
LC-PFN,KDKL,0.1,KDKL_10%,58878,7.173589617013931,0.07848239690065384,0.007565076928585768
MMF4,KDKL,0.1,KDKL_10%,58878,11.80508610543132,0.1380296214501825,0.023688535140926628
WBL4,KDKL,0.1,KDKL_10%,58878,21.292985024808456,0.29569349912360926,0.11617589020462475
POW4,KDKL,0.1,KDKL_10%,58878,8.350459206236813,0.10040848384314487,0.017045704040925543
LC-PFN,KDKL,0.1,KDKL_10%,36463,1.8586335703730583,0.035153064876794815,0.00165990658570081
MMF4,KDKL,0.1,KDKL_10%,36463,1.4678028526803402,0.027861709375291796,0.0010519442150849368
WBL4,KDKL,0.1,KDKL_10%,36463,1.9543927813942528,0.03691528754411264,0.0019080560466336446
POW4,KDKL,0.1,KDKL_10%,36463,0.9653820313346242,0.018414896218882967,0.0004370136280216229
LC-PFN,KDKL,0.1,KDKL_10%,54987,4.605558142066002,0.05675956979393959,0.004446213599294424
MMF4,KDKL,0.1,KDKL_10%,54987,2.138571743795861,0.025498252944771413,0.0013469279278078034
WBL4,KDKL,0.1,KDKL_10%,54987,2.2400423116618686,0.02666685265527607,0.0014301373536575396
POW4,KDKL,0.1,KDKL_10%,54987,1.977937732131357,0.023632053713002633,0.0011574094914442296
LC-PFN,KDKL,0.1,KDKL_10%,77236,1.352905947715044,0.025231793522834778,0.0010722355218604207
MMF4,KDKL,0.1,KDKL_10%,77236,0.9847100081642148,0.01848113667405778,0.0005748915906819353
WBL4,KDKL,0.1,KDKL_10%,77236,1.4452137741889404,0.026918885234600724,0.0010842455842832936
POW4,KDKL,0.1,KDKL_10%,77236,1.6840670736524868,0.031725167974305406,0.0012156313570164318
LC-PFN,KDKL,0.1,KDKL_10%,28893,2.9253045096993446,0.009469933807849884,0.00012169951514806598
MMF4,KDKL,0.1,KDKL_10%,28893,1.3113661609241516,0.004107402068342393,3.911153521153603e-05
WBL4,KDKL,0.1,KDKL_10%,28893,41.78978465646821,0.3758003136712573,0.2413019770046173
POW4,KDKL,0.1,KDKL_10%,28893,9.073037782576602,0.033553524210251484,0.0018055976070537427
LC-PFN,KDKL,0.1,KDKL_10%,851,3.081170655786991,0.05584543198347092,0.0033590891398489475
MMF4,KDKL,0.1,KDKL_10%,851,6.142587832600695,0.10846343072388052,0.01254895137058517
WBL4,KDKL,0.1,KDKL_10%,851,6.840315601879449,0.11995733487807407,0.015397030061285984
POW4,KDKL,0.1,KDKL_10%,851,2.536581986202574,0.04585383448490196,0.0025924419229714775
LC-PFN,KDKL,0.1,KDKL_10%,99458,0.14821459772065282,0.0029224802274256945,1.2433420124580152e-05
MMF4,KDKL,0.1,KDKL_10%,99458,0.5062546042395132,0.010034488724153164,0.00011635874701220803
WBL4,KDKL,0.1,KDKL_10%,99458,0.569396070364542,0.011292457635071314,0.00014647616594372505
POW4,KDKL,0.1,KDKL_10%,99458,0.3639038163006022,0.007199327182552492,5.8117601952717726e-05
LC-PFN,KDKL,0.1,KDKL_10%,71426,0.8305709809064865,0.010758914984762669,0.000146375474287197
MMF4,KDKL,0.1,KDKL_10%,71426,2.276472844902721,0.02911936881113647,0.0011309173320711383
WBL4,KDKL,0.1,KDKL_10%,71426,2.5042681858163793,0.031940336855438727,0.001320837602315653
POW4,KDKL,0.1,KDKL_10%,71426,7.669918986854969,0.11098146724835581,0.015222461251307535
LC-PFN,KDKL,0.1,KDKL_10%,91506,0.7370857521891594,0.013845007866621017,0.000212069193366915
MMF4,KDKL,0.1,KDKL_10%,91506,0.5984766598756363,0.01125041863700916,0.00014169557399595518
WBL4,KDKL,0.1,KDKL_10%,91506,0.20792732685406728,0.0039321361928191505,2.2682764053839153e-05
POW4,KDKL,0.1,KDKL_10%,91506,0.9106618154352604,0.017073728384132902,0.0003183439561444877
LC-PFN,KDKL,0.1,KDKL_10%,44597,6.270778924226761,0.05865478515625,0.004392695613205433
MMF4,KDKL,0.1,KDKL_10%,44597,2.9998207585112753,0.026421851181734794,0.0011454492874195424
WBL4,KDKL,0.1,KDKL_10%,44597,2.9981655324412237,0.026406686333494588,0.0011386275854295886
POW4,KDKL,0.1,KDKL_10%,44597,3.364807666768964,0.02976081895316868,0.0014110872976216952
LC-PFN,KDKL,0.1,KDKL_10%,55392,0.31165892723947763,0.005636813119053841,4.442486897460185e-05
MMF4,KDKL,0.1,KDKL_10%,55392,0.16167139521148377,0.0029154839658670265,8.69334436299573e-06
WBL4,KDKL,0.1,KDKL_10%,55392,0.041093654277260215,0.0007407938437043594,2.530308392043733e-06
POW4,KDKL,0.1,KDKL_10%,55392,1.8043638660892019,0.03330697627334012,0.0014904840355927929
LC-PFN,KDKL,0.1,KDKL_10%,36421,1.1577855795621872,0.017520006746053696,0.0003979751199949533
MMF4,KDKL,0.1,KDKL_10%,36421,0.8964368187459517,0.013412709167999403,0.00024715952695630113
WBL4,KDKL,0.1,KDKL_10%,36421,0.9002923027021638,0.013469870562400248,0.0002489731700753335
POW4,KDKL,0.1,KDKL_10%,36421,0.705616983142225,0.010570896589753964,0.0001634104210641368
LC-PFN,KDKL,0.1,KDKL_10%,20379,3.5745665431022644,0.05771561712026596,0.005963181145489216
MMF4,KDKL,0.1,KDKL_10%,20379,40.59430172282253,0.4930487571301792,0.24693514166075425
WBL4,KDKL,0.1,KDKL_10%,20379,6.029992468977952,0.09779596274243706,0.010441570389788461
POW4,KDKL,0.1,KDKL_10%,20379,6.029992597754592,0.09779596471395943,0.010441570773698724
LC-PFN,KDKL,0.1,KDKL_10%,28221,0.6985487416386604,0.013746637850999832,0.0002319386985618621
MMF4,KDKL,0.1,KDKL_10%,28221,0.7659136364746478,0.015070565983358016,0.0003236851446693314
WBL4,KDKL,0.1,KDKL_10%,28221,1.2964512204136922,0.025334253759149276,0.0007669751447932957
POW4,KDKL,0.1,KDKL_10%,28221,2.457371664191617,0.046786070868345346,0.00278190025076575
LC-PFN,KDKL,0.1,KDKL_10%,100072,2.161557972431183,0.03589605540037155,0.0018021722789853811
MMF4,KDKL,0.1,KDKL_10%,100072,4.190361089281853,0.06787706741806446,0.005934806497970101
WBL4,KDKL,0.1,KDKL_10%,100072,4.226162982367465,0.06842695861020669,0.006009759092682466
POW4,KDKL,0.1,KDKL_10%,100072,1.2325325643967326,0.02052873316920016,0.0005881478004717074
LC-PFN,KDKL,0.1,KDKL_10%,44118,3.8341134786605835,0.061534374952316284,0.003799177473410964
MMF4,KDKL,0.1,KDKL_10%,44118,0.9773754639000944,0.01612772337426771,0.00026703283132550507
WBL4,KDKL,0.1,KDKL_10%,44118,2.2557238082303366,0.036766056122535584,0.0013517428828054364
POW4,KDKL,0.1,KDKL_10%,44118,1.546434228996911,0.025375920806195995,0.0006529257153012951
LC-PFN,KDKL,0.1,KDKL_10%,13396,1.2990280985832214,0.024639928713440895,0.0006328971358016133
MMF4,KDKL,0.1,KDKL_10%,13396,1.0570678270841158,0.020108900699216854,0.000456534016159089
WBL4,KDKL,0.1,KDKL_10%,13396,1.2017482642536947,0.022825232177218786,0.0005752094700481377
POW4,KDKL,0.1,KDKL_10%,13396,1.0661819666998493,0.020798316508346088,0.0005235075672106771
LC-PFN,KDKL,0.1,KDKL_10%,12156,18.963216245174408,0.19458281993865967,0.07707403600215912
MMF4,KDKL,0.1,KDKL_10%,12156,41.07029210515129,0.36562785924946756,0.20138395922059282
WBL4,KDKL,0.1,KDKL_10%,12156,27.558774038605737,0.28187925135106395,0.11362621240224939
POW4,KDKL,0.1,KDKL_10%,12156,27.55877427100196,0.2818792537532473,0.11362621696191426
LC-PFN,KDKL,0.1,KDKL_10%,47052,0.4486640449613333,0.008497708477079868,0.00015810907643754035
MMF4,KDKL,0.1,KDKL_10%,47052,0.42902239680007553,0.008121209401436898,0.0002102458992107272
WBL4,KDKL,0.1,KDKL_10%,47052,0.42902254149106883,0.008121212181884205,0.00021024690865293773
POW4,KDKL,0.1,KDKL_10%,47052,0.4290225384042377,0.00812121212266885,0.00021024691348153939
LC-PFN,KDKL,0.1,KDKL_10%,79131,1.6683703288435936,0.027848931029438972,0.001158679835498333
MMF4,KDKL,0.1,KDKL_10%,79131,3.4604605863589453,0.05649650265390102,0.0043246153737530515
WBL4,KDKL,0.1,KDKL_10%,79131,4.190460774019958,0.06779267368507487,0.005930799163344228
POW4,KDKL,0.1,KDKL_10%,79131,1.2032137992895793,0.02026727795181224,0.0007345871029510254
LC-PFN,KDKL,0.1,KDKL_10%,34671,5.194282904267311,0.08210557699203491,0.01304500550031662
MMF4,KDKL,0.1,KDKL_10%,34671,7.935331544639876,0.13527275764307334,0.029104606049047303
WBL4,KDKL,0.1,KDKL_10%,34671,8.50795038999653,0.146467158532859,0.03304882823812671
POW4,KDKL,0.1,KDKL_10%,34671,4.375050481733787,0.0677995966972031,0.012101178989217427
LC-PFN,KDKL,0.1,KDKL_10%,12676,5.73090948164463,0.083025723695755,0.00861506350338459
MMF4,KDKL,0.1,KDKL_10%,12676,6.475658344735885,0.09302813381613095,0.010919602500028585
WBL4,KDKL,0.1,KDKL_10%,12676,6.483585777945051,0.0931333391517137,0.010939187710527723
POW4,KDKL,0.1,KDKL_10%,12676,6.401956477828175,0.09204906276057377,0.010732237919018681
LC-PFN,KDKL,0.1,KDKL_10%,45082,2.0473888143897057,0.022612540051341057,0.0008636788697913289
MMF4,KDKL,0.1,KDKL_10%,45082,2.550387049235267,0.027561889332280973,0.0009693207589135022
WBL4,KDKL,0.1,KDKL_10%,45082,3.222184549925685,0.03455270802040965,0.001480887005913455
POW4,KDKL,0.1,KDKL_10%,45082,1.33164511712103,0.014524927274370743,0.0003401100392590087
LC-PFN,KDKL,0.1,KDKL_10%,95647,1.2430951930582523,0.018926002085208893,0.0005906102014705539
MMF4,KDKL,0.1,KDKL_10%,95647,10.051878690347861,0.17233829674462003,0.032138885662711225
WBL4,KDKL,0.1,KDKL_10%,95647,1.7803433940594304,0.026881908613107724,0.0010346638674674784
POW4,KDKL,0.1,KDKL_10%,95647,3.6996801107776798,0.053955912805307336,0.0036240685753201798
LC-PFN,KDKL,0.1,KDKL_10%,5695,4.462268203496933,0.07002498209476471,0.00697076553478837
MMF4,KDKL,0.1,KDKL_10%,5695,5.342942237380773,0.08349150267707607,0.00926825709848478
WBL4,KDKL,0.1,KDKL_10%,5695,5.272034870200011,0.08243507700061753,0.009002621395452472
POW4,KDKL,0.1,KDKL_10%,5695,4.492717227803918,0.07057315597835903,0.006329851152823051
LC-PFN,KDKL,0.1,KDKL_10%,49797,7.126699388027191,0.027062134817242622,0.0010356759885326028
MMF4,KDKL,0.1,KDKL_10%,49797,8.493591216109524,0.031752897926114985,0.0014365352046037613
WBL4,KDKL,0.1,KDKL_10%,49797,5.851925032766545,0.02277777777842036,0.0007634087791952793
POW4,KDKL,0.1,KDKL_10%,49797,5.851925035269218,0.02277777778875593,0.0007634087791148855
LC-PFN,KDKL,0.1,KDKL_10%,70284,0.7102401461452246,0.012036105617880821,0.00023114665236789733
MMF4,KDKL,0.1,KDKL_10%,70284,1.4447180185646704,0.02499334249913551,0.0009845705043249847
WBL4,KDKL,0.1,KDKL_10%,70284,7.110840216621576,0.1308743633381572,0.017994779776810257
POW4,KDKL,0.1,KDKL_10%,70284,1.3361502936042424,0.022530983712430747,0.000604429475303625
LC-PFN,KDKL,0.1,KDKL_10%,60217,16.4055198431015,0.08371448516845703,0.009503639303147793
MMF4,KDKL,0.1,KDKL_10%,60217,10.820389484721368,0.05028866744906292,0.0042045171756900195
WBL4,KDKL,0.1,KDKL_10%,60217,10.77452025434239,0.05007558532046806,0.004232085452419068
POW4,KDKL,0.1,KDKL_10%,60217,13.426652869848462,0.06392751144647275,0.005767527446175165
LC-PFN,KDKL,0.1,KDKL_10%,16361,0.770723121240735,0.009393337182700634,0.0001241632562596351
MMF4,KDKL,0.1,KDKL_10%,16361,0.716688437842224,0.008723845893638414,0.00010205381933820425
WBL4,KDKL,0.1,KDKL_10%,16361,0.5909753738021535,0.00718077733884485,7.725696384011069e-05
POW4,KDKL,0.1,KDKL_10%,16361,0.8711570161231037,0.010625437904173024,0.00014104276672493755
LC-PFN,KDKL,0.1,KDKL_10%,49615,9.781206399202347,0.037620510905981064,0.0019860065076500177
MMF4,KDKL,0.1,KDKL_10%,49615,10.450827946042947,0.04015812692123831,0.0023406538251161363
WBL4,KDKL,0.1,KDKL_10%,49615,9.520854783418054,0.03666666666580707,0.0020481481481304255
POW4,KDKL,0.1,KDKL_10%,49615,9.520854782429849,0.03666666666114359,0.0020481481465109566
LC-PFN,KDKL,0.1,KDKL_10%,10328,0.7621815428137779,0.013323657214641571,0.0002415991184534505
MMF4,KDKL,0.1,KDKL_10%,10328,2.335644929660155,0.042094415668334356,0.0025829762467944615
WBL4,KDKL,0.1,KDKL_10%,10328,2.857807165890871,0.05187162304871903,0.0037995947771355
POW4,KDKL,0.1,KDKL_10%,10328,1.8745101983175285,0.033584867280193886,0.001746556068896628
LC-PFN,KDKL,0.1,KDKL_10%,82397,0.6617947947233915,0.0013296531978994608,2.666065711309784e-06
MMF4,KDKL,0.1,KDKL_10%,82397,0.5644627189406031,0.0011305618178883907,1.5416314918911807e-06
WBL4,KDKL,0.1,KDKL_10%,82397,0.517848932552048,0.0010373083963265012,1.4226657913752176e-06
POW4,KDKL,0.1,KDKL_10%,82397,0.5178489328119837,0.0010373083968476067,1.422665791249429e-06
LC-PFN,KDKL,0.1,KDKL_10%,72357,1.6438812017440796,0.02795020490884781,0.0009270781883969903
MMF4,KDKL,0.1,KDKL_10%,72357,0.4342930203343951,0.007200257321768754,8.827680116325898e-05
WBL4,KDKL,0.1,KDKL_10%,72357,0.6923562146334417,0.011470099151261025,0.0001571256219238118
POW4,KDKL,0.1,KDKL_10%,72357,3.744936631298739,0.06589493897436093,0.005939682314909518
LC-PFN,KDKL,0.1,KDKL_10%,81070,0.17593236407265067,0.0029455870389938354,9.268588655686472e-06
MMF4,KDKL,0.1,KDKL_10%,81070,7.353240719375131e-07,1.2334468206069241e-08,1.63378501369051e-16
WBL4,KDKL,0.1,KDKL_10%,81070,0.0012713697748700681,2.1326495986244882e-05,4.920127589215796e-10
POW4,KDKL,0.1,KDKL_10%,81070,1.487409999502157e-05,2.495010778582237e-07,7.663068535694162e-14
LC-PFN,KDKL,0.1,KDKL_10%,47400,1.0746334679424763,0.01987786777317524,0.0016876219306141138
MMF4,KDKL,0.1,KDKL_10%,47400,1.9881624219529488,0.037244151128853986,0.0021610767464671707
WBL4,KDKL,0.1,KDKL_10%,47400,1.7604714415024119,0.032961212121213536,0.001931604444444508
POW4,KDKL,0.1,KDKL_10%,47400,1.760471634519498,0.03296121576799437,0.0019316046088420538
LC-PFN,KDKL,0.1,KDKL_10%,25203,6.953462213277817,0.10051313787698746,0.011411699466407299
MMF4,KDKL,0.1,KDKL_10%,25203,10.937317031355272,0.15207519900637395,0.024660989721066885
WBL4,KDKL,0.1,KDKL_10%,25203,11.046834478707938,0.15343855908448442,0.025095419632617695
POW4,KDKL,0.1,KDKL_10%,25203,10.84076758577934,0.15086913254877482,0.024265618695795323
LC-PFN,KDKL,0.1,KDKL_10%,92349,2.572874166071415,0.027641894295811653,0.0009773796191439033
MMF4,KDKL,0.1,KDKL_10%,92349,10.882641819094422,0.10737329941065507,0.012421196401070233
WBL4,KDKL,0.1,KDKL_10%,92349,8.260489088791765,0.08366399988181307,0.007891834738004857
POW4,KDKL,0.1,KDKL_10%,92349,8.260489106066954,0.08366400004185545,0.007891834765445688
LC-PFN,KDKL,0.1,KDKL_10%,29871,4.011384025216103,0.06827176362276077,0.0050576794892549515
MMF4,KDKL,0.1,KDKL_10%,29871,6.874245913963859,0.1158368796851284,0.015668541693880912
WBL4,KDKL,0.1,KDKL_10%,29871,11.964768315911869,0.19155033788164158,0.042192626146685244
POW4,KDKL,0.1,KDKL_10%,29871,9.044732983275637,0.1440446787213909,0.021339402392451527
