Model,Scenario,Cutoff_Percentage,Scenario_Cutoff,Curve_idx,SMAPE,MAE,MSE
LC-PFN,KDKL,0.1,KDKL_10%,12620,2.310789003968239,0.029720738530158997,0.0014820959186181426
MMF4,KDKL,0.1,KDKL_10%,12620,7.124489238465244,0.08596727546411706,0.009692043289285149
WBL4,KDKL,0.1,KDKL_10%,12620,5.140469602154071,0.0636215977794573,0.006010200485436004
POW4,KDKL,0.1,KDKL_10%,12620,5.140469795022452,0.06362160000000106,0.006010200873143015
LC-PFN,KDKL,0.1,KDKL_10%,59400,1.9013196229934692,0.020437266677618027,0.0006648125126957893
MMF4,KDKL,0.1,KDKL_10%,59400,5.3526622055644255,0.055504536496202315,0.004224544242175171
WBL4,KDKL,0.1,KDKL_10%,59400,4.19540191413474,0.04416930958192272,0.0028316611073285754
POW4,KDKL,0.1,KDKL_10%,59400,4.195402331937746,0.044169313731739,0.0028316615373894585
LC-PFN,KDKL,0.1,KDKL_10%,78486,1.1720591224730015,0.019165625795722008,0.0004575343045871705
MMF4,KDKL,0.1,KDKL_10%,78486,2.9246582579807643,0.04638327888812703,0.0023511706515846427
WBL4,KDKL,0.1,KDKL_10%,78486,3.0871842659797326,0.04889234187242703,0.002659566223913939
POW4,KDKL,0.1,KDKL_10%,78486,4.245116147207048,0.0744500744878141,0.008099622230439186
LC-PFN,KDKL,0.1,KDKL_10%,65309,14.773458242416382,0.0823691114783287,0.011469749733805656
MMF4,KDKL,0.1,KDKL_10%,65309,10.429755362507533,0.045180635672159894,0.0024093594424873356
WBL4,KDKL,0.1,KDKL_10%,65309,10.287401304318708,0.044619122847641954,0.00235417791253957
POW4,KDKL,0.1,KDKL_10%,65309,15.003826676665168,0.08383808473519166,0.011033873683979135
LC-PFN,KDKL,0.1,KDKL_10%,79821,2.401369996368885,0.010103516280651093,0.00014091421326156706
MMF4,KDKL,0.1,KDKL_10%,79821,3.7961592729118294,0.01572414872077252,0.0004262189140813046
WBL4,KDKL,0.1,KDKL_10%,79821,3.8111009888571363,0.015782274425188595,0.0004288158825460128
POW4,KDKL,0.1,KDKL_10%,79821,2.543078767827377,0.01071931852580806,0.00018316181575350673
LC-PFN,KDKL,0.1,KDKL_10%,56674,0.20585451275110245,0.0038717282004654408,1.547217289044056e-05
MMF4,KDKL,0.1,KDKL_10%,56674,0.013853925431532133,0.00026125204239768607,4.4275650944684537e-07
WBL4,KDKL,0.1,KDKL_10%,56674,0.013850301569592514,0.0002611837663672047,4.4268422754989117e-07
POW4,KDKL,0.1,KDKL_10%,56674,0.01385032017759392,0.00026118411695457436,4.4268426081339344e-07
LC-PFN,KDKL,0.1,KDKL_10%,48807,2.1320102736353874,0.00433020293712616,2.7336840503267013e-05
MMF4,KDKL,0.1,KDKL_10%,48807,9.679289859918677,0.01754632255932573,0.0003596199340458947
WBL4,KDKL,0.1,KDKL_10%,48807,1.4241751611655848,0.002844689638200256,1.1886600628268866e-05
POW4,KDKL,0.1,KDKL_10%,48807,1.424175169727302,0.0028446896552354727,1.1886600828875153e-05
LC-PFN,KDKL,0.1,KDKL_10%,81855,1.1601281352341175,0.01965627260506153,0.0005401519010774791
MMF4,KDKL,0.1,KDKL_10%,81855,1.2769880587132885,0.021878746193489004,0.0006252729401577584
WBL4,KDKL,0.1,KDKL_10%,81855,2.6984640326537406,0.045010986541168724,0.0023370422319386537
POW4,KDKL,0.1,KDKL_10%,81855,1.1033733482430044,0.018691546540902045,0.0004777550796326231
LC-PFN,KDKL,0.1,KDKL_10%,99000,0.6094665732234716,0.009742963127791882,0.00015198366600088775
MMF4,KDKL,0.1,KDKL_10%,99000,2.0803187352797714,0.03275568281074758,0.0013820469648825155
WBL4,KDKL,0.1,KDKL_10%,99000,2.0343014184667663,0.032049629460458987,0.0013322657689652877
POW4,KDKL,0.1,KDKL_10%,99000,2.7028875451517593,0.04478718812041468,0.002410744938247676
LC-PFN,KDKL,0.1,KDKL_10%,56894,0.18856304232031107,0.0035458295606076717,1.2785180842911359e-05
MMF4,KDKL,0.1,KDKL_10%,56894,0.008701925775040755,0.0001638819857111266,2.0873372500396065e-07
WBL4,KDKL,0.1,KDKL_10%,56894,0.008699797697846673,0.00016384189130067562,2.0875226129446612e-07
POW4,KDKL,0.1,KDKL_10%,56894,0.008699815882635048,0.00016384223391441484,2.0875225364045533e-07
LC-PFN,KDKL,0.1,KDKL_10%,23093,23.406657576560974,0.08063246309757233,0.010813051834702492
MMF4,KDKL,0.1,KDKL_10%,23093,57.96622651546753,0.14469970743174557,0.027672204760740667
WBL4,KDKL,0.1,KDKL_10%,23093,18.402175099778344,0.06609195402179394,0.006823116219445175
POW4,KDKL,0.1,KDKL_10%,23093,18.402175102187464,0.06609195403063549,0.006823116228620325
LC-PFN,KDKL,0.1,KDKL_10%,51633,1.9358247518539429,0.03560088947415352,0.0013721734285354614
MMF4,KDKL,0.1,KDKL_10%,51633,2.7834318324733167,0.05073853142047859,0.0027923064101550215
WBL4,KDKL,0.1,KDKL_10%,51633,2.7790958501007657,0.05066180757396321,0.002784526655435724
POW4,KDKL,0.1,KDKL_10%,51633,0.38383173839857154,0.007146867842937458,6.546696319381096e-05
LC-PFN,KDKL,0.1,KDKL_10%,7565,0.2688247710466385,0.00516542699187994,2.9513350455090404e-05
MMF4,KDKL,0.1,KDKL_10%,7565,1.150724234461244e-05,2.2176753339207493e-07,7.915643794210355e-14
WBL4,KDKL,0.1,KDKL_10%,7565,7.597803665332232e-09,1.4642487222715772e-10,2.1440243206739464e-20
POW4,KDKL,0.1,KDKL_10%,7565,5.201372575716398e-09,1.0024085227399251e-10,1.0048231934739707e-20
LC-PFN,KDKL,0.1,KDKL_10%,16325,1.4986802823841572,0.02161203883588314,0.0006194019224494696
MMF4,KDKL,0.1,KDKL_10%,16325,1.3579141323393016,0.019608639774609006,0.0005770157832588527
WBL4,KDKL,0.1,KDKL_10%,16325,2.1745955353514494,0.03126889261241662,0.0016336452501204287
POW4,KDKL,0.1,KDKL_10%,16325,1.267578981816481,0.018314804612611327,0.0005522187824899599
LC-PFN,KDKL,0.1,KDKL_10%,14064,2.272266708314419,0.0337897427380085,0.0017240488668903708
MMF4,KDKL,0.1,KDKL_10%,14064,4.128454298858456,0.06231015441974819,0.005556406089147689
WBL4,KDKL,0.1,KDKL_10%,14064,3.9811488449812416,0.060204999613028824,0.005376363913535613
POW4,KDKL,0.1,KDKL_10%,14064,2.7240015915950293,0.04149851822217477,0.002494309859043838
LC-PFN,KDKL,0.1,KDKL_10%,49264,0.8290371857583523,0.013566955924034119,0.0002556813706178218
MMF4,KDKL,0.1,KDKL_10%,49264,0.37075999164103574,0.006036464795883981,6.72209978180754e-05
WBL4,KDKL,0.1,KDKL_10%,49264,0.3775896837696947,0.00614700231323372,7.35981922271478e-05
POW4,KDKL,0.1,KDKL_10%,49264,1.3262793921642633,0.021842126251463482,0.0005876846010073863
LC-PFN,KDKL,0.1,KDKL_10%,20115,0.12942409375682473,0.0023284554481506348,5.422178674052702e-06
MMF4,KDKL,0.1,KDKL_10%,20115,1.3661861744004939e-06,2.4610729236591748e-08,7.744542763317755e-16
WBL4,KDKL,0.1,KDKL_10%,20115,5.290718781995918e-09,9.530798372736626e-11,9.083611762175912e-21
POW4,KDKL,0.1,KDKL_10%,20115,5.2578832199919996e-06,9.471648444618725e-08,1.1857840689906604e-14
LC-PFN,KDKL,0.1,KDKL_10%,21052,0.09473288082517684,0.001890233252197504,4.5549063543148804e-06
MMF4,KDKL,0.1,KDKL_10%,21052,0.03334470323501321,0.0006660097534214644,6.314986466274926e-07
WBL4,KDKL,0.1,KDKL_10%,21052,0.033339994721485064,0.0006659157526474803,6.313725086323251e-07
POW4,KDKL,0.1,KDKL_10%,21052,0.03333981694784019,0.0006659122035738897,6.313677818768984e-07
LC-PFN,KDKL,0.1,KDKL_10%,67165,0.8552528917789459,0.012837903574109077,0.00020980474073439837
MMF4,KDKL,0.1,KDKL_10%,67165,3.9996374536928094,0.05834429432367716,0.0036303902787863866
WBL4,KDKL,0.1,KDKL_10%,67165,4.273759016170461,0.062169131046622424,0.004092670672548972
POW4,KDKL,0.1,KDKL_10%,67165,1.8914255767014974,0.02821427637709278,0.0008887348662676558
LC-PFN,KDKL,0.1,KDKL_10%,12549,5.346846207976341,0.06925535947084427,0.006914059165865183
MMF4,KDKL,0.1,KDKL_10%,12549,7.926183784525391,0.09944094200870464,0.01345282618391631
WBL4,KDKL,0.1,KDKL_10%,12549,7.87966811505969,0.09891361473257969,0.013332700338321131
POW4,KDKL,0.1,KDKL_10%,12549,7.264127377260003,0.09187958770935989,0.011715376143870184
LC-PFN,KDKL,0.1,KDKL_10%,65008,5.36644384264946,0.06009877473115921,0.004877316765487194
MMF4,KDKL,0.1,KDKL_10%,65008,4.763582165503606,0.05336847999479411,0.004117076320543358
WBL4,KDKL,0.1,KDKL_10%,65008,5.023017169588051,0.05620512832221896,0.003986355176521491
POW4,KDKL,0.1,KDKL_10%,65008,5.023017176675833,0.056205128402122745,0.003986355195184162
LC-PFN,KDKL,0.1,KDKL_10%,50705,0.15229741111397743,0.002736958907917142,7.896835086285137e-06
MMF4,KDKL,0.1,KDKL_10%,50705,1.3881279444167756e-06,2.4986302540407308e-08,8.263703542158571e-16
WBL4,KDKL,0.1,KDKL_10%,50705,5.741826767463303e-09,1.0335288180840507e-10,1.0681818178102148e-20
POW4,KDKL,0.1,KDKL_10%,50705,4.6199253837069876e-05,8.315870905677196e-07,9.387015226097076e-13
LC-PFN,KDKL,0.1,KDKL_10%,16869,1.51286032050848,0.02111782692372799,0.0006320389220491052
MMF4,KDKL,0.1,KDKL_10%,16869,1.9951608119286934,0.026742422125775246,0.0007462742548518853
WBL4,KDKL,0.1,KDKL_10%,16869,2.399878514681754,0.03203496914958062,0.0010692171105341826
POW4,KDKL,0.1,KDKL_10%,16869,1.3139346785512875,0.017735311322791478,0.0003335303767867003
LC-PFN,KDKL,0.1,KDKL_10%,66411,0.5464973859488964,0.010591117665171623,0.0001852410496212542
MMF4,KDKL,0.1,KDKL_10%,66411,1.0367681527797954,0.019944277939948716,0.0005633046618496785
WBL4,KDKL,0.1,KDKL_10%,66411,1.0286798154951093,0.01979113240783959,0.0005624407792626807
POW4,KDKL,0.1,KDKL_10%,66411,0.8263843490265139,0.015947526469118106,0.00039640769203590914
LC-PFN,KDKL,0.1,KDKL_10%,78278,4.515325650572777,0.05554376170039177,0.0045110201463103294
MMF4,KDKL,0.1,KDKL_10%,78278,12.132440195203518,0.17072947863545526,0.04403491394148105
WBL4,KDKL,0.1,KDKL_10%,78278,14.612775011760315,0.21487845808848033,0.06939236768457292
POW4,KDKL,0.1,KDKL_10%,78278,8.11977838376513,0.10690616235940638,0.017821302201868203
LC-PFN,KDKL,0.1,KDKL_10%,35643,1.180046796798706,0.020496174693107605,0.0004779891751240939
MMF4,KDKL,0.1,KDKL_10%,35643,1.7701064925365828,0.029822661418292665,0.0009042880513251075
WBL4,KDKL,0.1,KDKL_10%,35643,0.5320279217778499,0.00907980878124396,9.736563955780431e-05
POW4,KDKL,0.1,KDKL_10%,35643,0.8844486808547504,0.015301349131699582,0.0002623063094453448
LC-PFN,KDKL,0.1,KDKL_10%,75387,10.443340986967087,0.1093192771077156,0.03782893717288971
MMF4,KDKL,0.1,KDKL_10%,75387,13.480328868588021,0.14528319375997187,0.026224180928548196
WBL4,KDKL,0.1,KDKL_10%,75387,12.748507954350732,0.13697354497264108,0.02669428336286616
POW4,KDKL,0.1,KDKL_10%,75387,12.748507980858667,0.13697354527895195,0.026694283327622376
LC-PFN,KDKL,0.1,KDKL_10%,23834,1.044289767742157,0.017841031774878502,0.0007121587987057865
MMF4,KDKL,0.1,KDKL_10%,23834,1.4916730220671055,0.025489130574197223,0.000850338999078744
WBL4,KDKL,0.1,KDKL_10%,23834,1.2249814179325549,0.021018457017589642,0.0009733748243909192
POW4,KDKL,0.1,KDKL_10%,23834,1.6634058992894785,0.028408179846778184,0.0009705889236763213
LC-PFN,KDKL,0.1,KDKL_10%,6412,1.7482182011008263,0.026292281225323677,0.0009606284438632429
MMF4,KDKL,0.1,KDKL_10%,6412,1.9035282491797005,0.028139678412035327,0.0009850883299949607
WBL4,KDKL,0.1,KDKL_10%,6412,4.27407207619999,0.06899599776571687,0.0064647328630244765
POW4,KDKL,0.1,KDKL_10%,6412,3.7984406921789926,0.05353602290608056,0.0033404208198272206
LC-PFN,KDKL,0.1,KDKL_10%,49404,12.421129643917084,0.05901958420872688,0.004645026288926601
MMF4,KDKL,0.1,KDKL_10%,49404,12.398419506340977,0.05886714868500483,0.004659793376749095
WBL4,KDKL,0.1,KDKL_10%,49404,7.457648462445866,0.03302983458137293,0.0013485279736283567
POW4,KDKL,0.1,KDKL_10%,49404,15.003379249221767,0.07509996537634496,0.007990064716755238
LC-PFN,KDKL,0.1,KDKL_10%,75925,12.775154411792755,0.04098369926214218,0.002676617121323943
MMF4,KDKL,0.1,KDKL_10%,75925,12.67428570810298,0.04058903397953178,0.002663509833441623
WBL4,KDKL,0.1,KDKL_10%,75925,12.922962118499024,0.04149345878903789,0.002736430579530301
POW4,KDKL,0.1,KDKL_10%,75925,12.695929521555643,0.040666945333738845,0.00266909610570514
LC-PFN,KDKL,0.1,KDKL_10%,24460,2.8726937249302864,0.0368511900305748,0.00237105181440711
MMF4,KDKL,0.1,KDKL_10%,24460,20.404796446629046,0.2304524820609995,0.053867941994166675
WBL4,KDKL,0.1,KDKL_10%,24460,16.720238004769662,0.19479836997233302,0.038287697023199195
POW4,KDKL,0.1,KDKL_10%,24460,16.720238145790734,0.1947983713812475,0.03828769758351986
LC-PFN,KDKL,0.1,KDKL_10%,21722,1.772776059806347,0.018141601234674454,0.0004658195248339325
MMF4,KDKL,0.1,KDKL_10%,21722,1.6729323938274026,0.01709487009688689,0.00042150404510134633
WBL4,KDKL,0.1,KDKL_10%,21722,1.6584010181123516,0.016942751099981695,0.0004162523071861097
POW4,KDKL,0.1,KDKL_10%,21722,2.6356405444521087,0.027282444181838485,0.0009295475941305538
LC-PFN,KDKL,0.1,KDKL_10%,36081,1.1830378323793411,0.021461330354213715,0.000481875758850947
MMF4,KDKL,0.1,KDKL_10%,36081,1.5680961666278292,0.027663230201209397,0.0008522403836877501
WBL4,KDKL,0.1,KDKL_10%,36081,1.916501694599314,0.033683003842814155,0.0012240817627920818
POW4,KDKL,0.1,KDKL_10%,36081,3.9429060679442123,0.07389386608451665,0.005956382416603522
LC-PFN,KDKL,0.1,KDKL_10%,38818,8.971070498228073,0.10390396416187286,0.020730087533593178
MMF4,KDKL,0.1,KDKL_10%,38818,17.0167005037823,0.1771744102996929,0.050896044849818446
WBL4,KDKL,0.1,KDKL_10%,38818,16.960918766633352,0.17671699321834597,0.05069151466756509
POW4,KDKL,0.1,KDKL_10%,38818,16.932028948734764,0.17647509279829843,0.05056223795434111
LC-PFN,KDKL,0.1,KDKL_10%,10098,1.3974931091070175,0.021948888897895813,0.0007040172349661589
MMF4,KDKL,0.1,KDKL_10%,10098,4.331354023792193,0.06611182684133701,0.004888081124001501
WBL4,KDKL,0.1,KDKL_10%,10098,4.3468367306825195,0.06633716856959516,0.0049179274232181444
POW4,KDKL,0.1,KDKL_10%,10098,3.350145469129221,0.05168656645031958,0.0031156007670687584
LC-PFN,KDKL,0.1,KDKL_10%,13505,6.434165686368942,0.06468308717012405,0.007495155092328787
MMF4,KDKL,0.1,KDKL_10%,13505,6.447940002888928,0.06452424489639715,0.004254361301545059
WBL4,KDKL,0.1,KDKL_10%,13505,6.348528713932071,0.06354759341160424,0.004476322682075744
POW4,KDKL,0.1,KDKL_10%,13505,6.348528715751006,0.06354759342930695,0.0044763226667339584
LC-PFN,KDKL,0.1,KDKL_10%,76595,4.6368420124053955,0.05828888341784477,0.005707091186195612
MMF4,KDKL,0.1,KDKL_10%,76595,12.13052455659683,0.17531270026344614,0.04362808140439543
WBL4,KDKL,0.1,KDKL_10%,76595,13.744787574543146,0.2049765364169535,0.060192916870633106
POW4,KDKL,0.1,KDKL_10%,76595,9.56265358775231,0.13189365769371159,0.024868385052264186
LC-PFN,KDKL,0.1,KDKL_10%,85719,0.9939137846231461,0.016866058111190796,0.0003285782295279205
MMF4,KDKL,0.1,KDKL_10%,85719,3.5252964486834704,0.058205941077461826,0.0035888089379451735
WBL4,KDKL,0.1,KDKL_10%,85719,2.5181304568592666,0.04201828837540259,0.0019622221024095453
POW4,KDKL,0.1,KDKL_10%,85719,1.6586346466404729,0.027942331446106403,0.0009007291709585311
LC-PFN,KDKL,0.1,KDKL_10%,85164,1.1833028867840767,0.018473580479621887,0.0005369690479710698
MMF4,KDKL,0.1,KDKL_10%,85164,11.996748040533888,0.21097211922045286,0.04619685941845139
WBL4,KDKL,0.1,KDKL_10%,85164,2.706882581427917,0.04260433607083499,0.0020031970033249536
POW4,KDKL,0.1,KDKL_10%,85164,5.639988429595682,0.08682071501675342,0.009697884980328857
LC-PFN,KDKL,0.1,KDKL_10%,89030,6.295906752347946,0.06821194291114807,0.021782906726002693
MMF4,KDKL,0.1,KDKL_10%,89030,7.430056919531501,0.08581490278301013,0.02644933617277408
WBL4,KDKL,0.1,KDKL_10%,89030,6.6458813030695465,0.07295865868073252,0.020863221993823358
POW4,KDKL,0.1,KDKL_10%,89030,13.272445584179343,0.1841877864437616,0.05445649392071698
LC-PFN,KDKL,0.1,KDKL_10%,81624,0.7908525876700878,0.015124531462788582,0.0006280678790062666
MMF4,KDKL,0.1,KDKL_10%,81624,0.6376870091116514,0.01213191896586793,0.0007386452122485109
WBL4,KDKL,0.1,KDKL_10%,81624,0.6376840955989501,0.012131861766386106,0.0007386472740551808
POW4,KDKL,0.1,KDKL_10%,81624,0.6376840496410852,0.012131860864513332,0.0007386473528332117
LC-PFN,KDKL,0.1,KDKL_10%,12333,0.04473899898584932,0.000722276687156409,7.107439046194486e-07
MMF4,KDKL,0.1,KDKL_10%,12333,0.06343833966374668,0.0010240712160407492,1.452180378841267e-06
WBL4,KDKL,0.1,KDKL_10%,12333,0.06195861867188721,0.0010002016309141372,1.2654418818733924e-06
POW4,KDKL,0.1,KDKL_10%,12333,0.058058375124034736,0.0009373155856382681,1.5094573900956939e-06
LC-PFN,KDKL,0.1,KDKL_10%,94816,0.46943663619458675,0.008794437162578106,0.00028282657149247825
MMF4,KDKL,0.1,KDKL_10%,94816,0.4549319642011382,0.008533018234117229,0.00021583536708106527
WBL4,KDKL,0.1,KDKL_10%,94816,0.3971512468696324,0.007463640374121598,0.00022878757954540441
POW4,KDKL,0.1,KDKL_10%,94816,1.0815162017804534,0.020250783626861685,0.00044441530408344455
LC-PFN,KDKL,0.1,KDKL_10%,84822,5.729633942246437,0.04735428839921951,0.0029952595941722393
MMF4,KDKL,0.1,KDKL_10%,84822,27.802759845243084,0.193451181164207,0.0433746079218491
WBL4,KDKL,0.1,KDKL_10%,84822,28.006058657794803,0.1945081610535707,0.043784698638933986
POW4,KDKL,0.1,KDKL_10%,84822,21.021078887901886,0.15573346388565315,0.02899712720910631
LC-PFN,KDKL,0.1,KDKL_10%,43420,1.522782165557146,0.026754189282655716,0.0009721540263853967
MMF4,KDKL,0.1,KDKL_10%,43420,1.2497997464688844,0.021606808485509797,0.0005838680368328504
WBL4,KDKL,0.1,KDKL_10%,43420,4.305730136137072,0.07368511957411644,0.0073958223180010055
POW4,KDKL,0.1,KDKL_10%,43420,11.117844836995602,0.17410173470545456,0.030537149629829678
LC-PFN,KDKL,0.1,KDKL_10%,43277,1.2671205215156078,0.02369837276637554,0.0007909290725365281
MMF4,KDKL,0.1,KDKL_10%,43277,1.0077974213526746,0.019150485755432923,0.0004968631404254864
WBL4,KDKL,0.1,KDKL_10%,43277,1.2227804206533588,0.023534853964604963,0.0008409391934570438
POW4,KDKL,0.1,KDKL_10%,43277,1.4642167447577858,0.02723400091494839,0.0010147467542710486
LC-PFN,KDKL,0.1,KDKL_10%,69322,3.536844626069069,0.04064895212650299,0.002333206357434392
MMF4,KDKL,0.1,KDKL_10%,69322,10.313449365445614,0.11052147762543307,0.015404194256249256
WBL4,KDKL,0.1,KDKL_10%,69322,10.587690137168696,0.11311044647727023,0.01600872775936972
POW4,KDKL,0.1,KDKL_10%,69322,9.684642196746553,0.13389370337897447,0.024838579985724092
LC-PFN,KDKL,0.1,KDKL_10%,87046,1.1258717626333237,0.0181738194078207,0.0005424187984317541
MMF4,KDKL,0.1,KDKL_10%,87046,1.0199613556278124,0.016317827561169177,0.0007849354160233452
WBL4,KDKL,0.1,KDKL_10%,87046,2.4331480785296082,0.03999019599514335,0.002150626290916166
POW4,KDKL,0.1,KDKL_10%,87046,2.433148083708037,0.039990196083140916,0.002150626297604429
LC-PFN,KDKL,0.1,KDKL_10%,57512,1.6207583248615265,0.01863958314061165,0.00046309755998663604
MMF4,KDKL,0.1,KDKL_10%,57512,5.181113500763647,0.057390604936136055,0.0036989032277002904
WBL4,KDKL,0.1,KDKL_10%,57512,2.5144157307525625,0.028705981358639665,0.0010113358860271934
POW4,KDKL,0.1,KDKL_10%,57512,2.5145517787624656,0.028707487998295533,0.0010114260821752904
LC-PFN,KDKL,0.1,KDKL_10%,21865,0.283849542029202,0.005649581551551819,3.93376212741714e-05
MMF4,KDKL,0.1,KDKL_10%,21865,0.3223138262569639,0.006410752599646134,4.6620052765598623e-05
WBL4,KDKL,0.1,KDKL_10%,21865,0.2777117795369453,0.00552784467508768,3.802788387586308e-05
POW4,KDKL,0.1,KDKL_10%,21865,0.4205630381763516,0.008357148922345542,8.192778268707175e-05
LC-PFN,KDKL,0.1,KDKL_10%,2510,5.365125834941864,0.07626010477542877,0.006757745984941721
MMF4,KDKL,0.1,KDKL_10%,2510,8.844191598285889,0.12122180311080066,0.016583231529555355
WBL4,KDKL,0.1,KDKL_10%,2510,8.742339487845245,0.11995189260735914,0.0162769814973943
POW4,KDKL,0.1,KDKL_10%,2510,3.584838709436944,0.05136925740804881,0.0029921907297212917
LC-PFN,KDKL,0.1,KDKL_10%,10505,1.944032497704029,0.025068441405892372,0.0008786645485088229
MMF4,KDKL,0.1,KDKL_10%,10505,4.938337630848548,0.06147785670748113,0.004361257671938077
WBL4,KDKL,0.1,KDKL_10%,10505,4.233556635575016,0.05312169311787979,0.003403644914335675
POW4,KDKL,0.1,KDKL_10%,10505,4.233556658369161,0.05312169338995874,0.0034036449430613716
LC-PFN,KDKL,0.1,KDKL_10%,77517,2.498665265738964,0.03661845624446869,0.0014554705703631043
MMF4,KDKL,0.1,KDKL_10%,77517,1.2728197803465917,0.01823568025389367,0.00045235507665858984
WBL4,KDKL,0.1,KDKL_10%,77517,1.24236989852199,0.017796140268373783,0.00040904459483559545
POW4,KDKL,0.1,KDKL_10%,77517,4.83081924592871,0.07357787291495155,0.00615054703184866
LC-PFN,KDKL,0.1,KDKL_10%,41883,1.0650213807821274,0.017008861526846886,0.0003323123964946717
MMF4,KDKL,0.1,KDKL_10%,41883,2.954568730801749,0.048252079294327184,0.0026593319926030133
WBL4,KDKL,0.1,KDKL_10%,41883,0.5354001020717212,0.008495137522502349,8.280934235134233e-05
POW4,KDKL,0.1,KDKL_10%,41883,4.40372522525603,0.07366617326625417,0.007033044936329122
LC-PFN,KDKL,0.1,KDKL_10%,6566,6.453218311071396,0.09133142977952957,0.009880133904516697
MMF4,KDKL,0.1,KDKL_10%,6566,6.681188033480106,0.09541088326527349,0.01134231978070103
WBL4,KDKL,0.1,KDKL_10%,6566,6.253279580809898,0.08894402020162244,0.010123076033745656
POW4,KDKL,0.1,KDKL_10%,6566,3.9970597442148357,0.05453669692032297,0.0036923310237605904
LC-PFN,KDKL,0.1,KDKL_10%,35143,1.3687941245734692,0.022699853405356407,0.0005188753711991012
MMF4,KDKL,0.1,KDKL_10%,35143,1.4576517215118747,0.02417289081815636,0.0005865702079933434
WBL4,KDKL,0.1,KDKL_10%,35143,1.4660779143342517,0.024311972013907075,0.0005935454966638031
POW4,KDKL,0.1,KDKL_10%,35143,1.4547948860897595,0.02412567412151941,0.0005841068156014454
LC-PFN,KDKL,0.1,KDKL_10%,48241,0.22579613141715527,0.0044409059919416904,2.447883343847934e-05
MMF4,KDKL,0.1,KDKL_10%,48241,0.22357012396242582,0.004397723172863995,3.135914587741412e-05
