Model,Scenario,Cutoff_Percentage,Scenario_Cutoff,Curve_idx,SMAPE,MAE,MSE
MMF4,Flat,0.1,Flat_10%,2494,5.330063369255984e-07,7.371655710456235e-09,7.570150270125894e-17
WBL4,Flat,0.1,Flat_10%,2494,0.00018125056718929557,2.5067614317701514e-06,7.627964186149731e-12
POW4,Flat,0.1,Flat_10%,2494,1.3151029066805683e-07,1.8188312721014098e-09,3.745102616982767e-18
LC-PFN,Flat,0.1,Flat_10%,2240,0.14943345449864864,0.002939052414149046,8.645088200864848e-06
MMF4,Flat,0.1,Flat_10%,2240,6.240382203402478e-06,1.2255207539805332e-07,1.735545530977367e-14
WBL4,Flat,0.1,Flat_10%,2240,7.359762511732945e-08,1.4453509500356176e-09,2.0890393687688625e-18
POW4,Flat,0.1,Flat_10%,2240,2.236218231769723e-09,4.3916092984375155e-11,1.9286232230122847e-21
LC-PFN,Flat,0.1,Flat_10%,2557,25.03408193588257,0.11327953636646271,0.015104730613529682
MMF4,Flat,0.1,Flat_10%,2557,6.249857199639941,0.02171008132653275,0.0008806832833964088
WBL4,Flat,0.1,Flat_10%,2557,6.522479913231353,0.022614379172401576,0.0008688965770806918
POW4,Flat,0.1,Flat_10%,2557,6.522479305436731,0.022614377127633978,0.0008688965621270014
LC-PFN,Flat,0.1,Flat_10%,1777,0.033619272289797664,0.0006314345519058406,7.544402933490346e-07
MMF4,Flat,0.1,Flat_10%,1777,8.352759973342099e-06,1.567974071639423e-07,3.1719002794986296e-14
WBL4,Flat,0.1,Flat_10%,1777,7.305102006705094e-09,1.3713086222111315e-10,1.8804873373505917e-20
POW4,Flat,0.1,Flat_10%,1777,8.344313152191574e-08,1.566388611410711e-09,4.049402093158643e-18
LC-PFN,Flat,0.1,Flat_10%,2361,0.1610052422620356,0.00321132130920887,1.0904837836278602e-05
MMF4,Flat,0.1,Flat_10%,2361,0.03566462033742969,0.0007122742050818407,7.669780692273479e-07
WBL4,Flat,0.1,Flat_10%,2361,0.03566315743336296,0.0007122449996614581,7.669389089944433e-07
POW4,Flat,0.1,Flat_10%,2361,0.035663382013307994,0.0007122494831760789,7.669447936292817e-07
LC-PFN,Flat,0.1,Flat_10%,1771,0.22680857218801975,0.0045256828889250755,2.0925999706378207e-05
MMF4,Flat,0.1,Flat_10%,1771,0.0009345813922653792,1.869145315846442e-05,3.4937042117507e-10
WBL4,Flat,0.1,Flat_10%,1771,0.0006738939874127003,1.3477788922244827e-05,1.8165079423258532e-10
POW4,Flat,0.1,Flat_10%,1771,0.0008809526910229454,1.7618898606297506e-05,3.104255880989922e-10
LC-PFN,Flat,0.1,Flat_10%,1525,1.1060245335102081,0.015749875456094742,0.00027722949744202197
MMF4,Flat,0.1,Flat_10%,1525,6.295948168086342,0.0846270701352672,0.008585713268731018
WBL4,Flat,0.1,Flat_10%,1525,0.7933669888087542,0.011356191309048956,0.00016688062660810522
POW4,Flat,0.1,Flat_10%,1525,0.7933669544302163,0.011356190819341009,0.00016688061325895658
LC-PFN,Flat,0.1,Flat_10%,1613,0.10290612699463964,0.0018580082105472684,1.031194824463455e-05
MMF4,Flat,0.1,Flat_10%,1613,0.10256853320352989,0.0018519316037538963,1.0288531432593495e-05
WBL4,Flat,0.1,Flat_10%,1613,0.10256410723451198,0.001851851935919487,1.0288066154982971e-05
POW4,Flat,0.1,Flat_10%,1613,0.10256326577605214,0.0018518367885362419,1.0286752926073301e-05
LC-PFN,Flat,0.1,Flat_10%,78,0.28079363983124495,0.005264017730951309,3.9374437619699165e-05
MMF4,Flat,0.1,Flat_10%,78,2.4852196806176585,0.04794913624681035,0.002674298476762046
WBL4,Flat,0.1,Flat_10%,78,0.18149302652326088,0.0033962290970628666,1.893505401203106e-05
POW4,Flat,0.1,Flat_10%,78,1.642053274333782,0.03141665702005621,0.0012491172957550263
LC-PFN,Flat,0.1,Flat_10%,721,0.5161634180694818,0.00834907591342926,6.991092232055962e-05
MMF4,Flat,0.1,Flat_10%,721,6.095171019556188e-06,9.910133469095663e-08,1.1488369609069222e-14
WBL4,Flat,0.1,Flat_10%,721,0.0013995642101095286,2.275587805523122e-05,6.074988073920296e-10
POW4,Flat,0.1,Flat_10%,721,2.36078435322603e-07,3.8383975935967704e-09,2.0000740107795985e-17
LC-PFN,Flat,0.1,Flat_10%,236,0.5676697939634323,0.009552374482154846,9.144826617557555e-05
MMF4,Flat,0.1,Flat_10%,236,1.7219637608331177e-05,2.914091968564403e-07,9.303773842468927e-14
WBL4,Flat,0.1,Flat_10%,236,5.250551004353479e-09,8.885547853054732e-11,7.895296064892555e-21
POW4,Flat,0.1,Flat_10%,236,4.6040114691097995e-06,7.791404404988711e-08,6.436546399134678e-15
LC-PFN,Flat,0.1,Flat_10%,1539,0.7948684506118298,0.011427760124206543,0.00015299319056794047
MMF4,Flat,0.1,Flat_10%,1539,12.71070337861214,0.1507718511586768,0.03946440900451006
WBL4,Flat,0.1,Flat_10%,1539,0.9235354072618274,0.013267938497776976,0.00022218537755885155
POW4,Flat,0.1,Flat_10%,1539,0.9236089056400933,0.01326898471380679,0.00022222003895159818
LC-PFN,Flat,0.1,Flat_10%,2098,0.10112919844686985,0.00181613361928612,8.31959732749965e-06
MMF4,Flat,0.1,Flat_10%,2098,0.0768668572584078,0.001379242994799002,9.780109225414911e-06
WBL4,Flat,0.1,Flat_10%,2098,0.07685551441031754,0.0013790386630197894,9.780415470227295e-06
POW4,Flat,0.1,Flat_10%,2098,0.07692832888026416,0.001380350359392077,9.78218658151961e-06
LC-PFN,Flat,0.1,Flat_10%,657,0.004386594446259551,7.975276821525767e-05,6.36604013948272e-09
MMF4,Flat,0.1,Flat_10%,657,1.312506596244785e-05,2.3863752121436814e-07,7.588949201726215e-14
WBL4,Flat,0.1,Flat_10%,657,3.1616514962640576e-09,5.748457265752904e-11,3.3044760936187356e-21
POW4,Flat,0.1,Flat_10%,657,8.837009891127936e-05,1.6067310094429222e-06,3.5242390026764408e-12
LC-PFN,Flat,0.1,Flat_10%,2031,0.09728202130645514,0.0017519629327580333,3.8625630622846074e-06
MMF4,Flat,0.1,Flat_10%,2031,0.08784427493921146,0.001582219537545404,6.336483715539117e-06
WBL4,Flat,0.1,Flat_10%,2031,0.08784041624081454,0.0015821501903578628,6.336171177007255e-06
POW4,Flat,0.1,Flat_10%,2031,0.0877875796720421,0.0015812006206097795,6.322146328519427e-06
LC-PFN,Flat,0.1,Flat_10%,628,1.4678336679935455,0.0029333713464438915,1.3348078027775045e-05
MMF4,Flat,0.1,Flat_10%,628,1.4339820530262515,0.0028563965558991975,1.2228478251077655e-05
WBL4,Flat,0.1,Flat_10%,628,1.4380726445396788,0.002865979382697477,1.3679472174070072e-05
POW4,Flat,0.1,Flat_10%,628,1.438072632442639,0.0028659793582082723,1.3679471902572346e-05
LC-PFN,Flat,0.1,Flat_10%,1584,0.07599472883157432,0.0015114315319806337,2.9121779334673192e-06
MMF4,Flat,0.1,Flat_10%,1584,0.7296485735021317,0.014400035409491904,0.00023435681153827518
WBL4,Flat,0.1,Flat_10%,1584,0.10855612447874977,0.0021579772990276904,6.591177455127021e-06
POW4,Flat,0.1,Flat_10%,1584,0.1085564566510848,0.0021579838925832595,6.591208674307151e-06
LC-PFN,Flat,0.1,Flat_10%,1113,0.2401737030595541,0.004742858000099659,2.3880376829765737e-05
MMF4,Flat,0.1,Flat_10%,1113,0.025972265558122064,0.0005116144080791944,1.5044600019431003e-06
WBL4,Flat,0.1,Flat_10%,1113,0.02596693964078743,0.0005115094561785363,1.5044379274148456e-06
POW4,Flat,0.1,Flat_10%,1113,0.025967480057104125,0.0005115201055574802,1.5044344474283662e-06
LC-PFN,Flat,0.1,Flat_10%,744,0.1929087215103209,0.0033862837590277195,1.715652433631476e-05
MMF4,Flat,0.1,Flat_10%,744,0.3091414350804893,0.00543612258620091,4.117994521775323e-05
WBL4,Flat,0.1,Flat_10%,744,0.30914723263054833,0.005436224974429065,4.118116081104401e-05
POW4,Flat,0.1,Flat_10%,744,0.3091477960854341,0.005436234925400753,4.1181285364871243e-05
LC-PFN,Flat,0.1,Flat_10%,2446,0.2882922999560833,0.005052120424807072,2.5995950636570342e-05
MMF4,Flat,0.1,Flat_10%,2446,3.3795307132994934e-06,5.9397810206870565e-08,4.094990350958962e-15
WBL4,Flat,0.1,Flat_10%,2446,2.8813704296920204e-09,5.06422681567642e-11,2.5646393240616136e-21
POW4,Flat,0.1,Flat_10%,2446,2.07311622984078e-07,3.6436588381403925e-09,1.7653289628615105e-17
LC-PFN,Flat,0.1,Flat_10%,2075,0.03971714177168906,0.0007151878671720624,5.114936811878579e-07
MMF4,Flat,0.1,Flat_10%,2075,1.37450041414567e-05,2.4760499591399327e-07,7.78752647952615e-14
WBL4,Flat,0.1,Flat_10%,2075,4.5362999448093595e-09,8.171774368292972e-11,6.6777896326290005e-21
POW4,Flat,0.1,Flat_10%,2075,7.281735030270753e-05,1.3117463109088877e-06,2.045049771780641e-12
LC-PFN,Flat,0.1,Flat_10%,2355,0.1647486351430416,0.0032860813662409782,1.145486930909101e-05
MMF4,Flat,0.1,Flat_10%,2355,0.0359642088305256,0.0007183973116714799,8.147381582615206e-07
WBL4,Flat,0.1,Flat_10%,2355,0.03596271309290665,0.0007183674507598352,8.14694026714347e-07
POW4,Flat,0.1,Flat_10%,2355,0.035962942351584856,0.0007183720276810106,8.147006025576894e-07
LC-PFN,Flat,0.1,Flat_10%,392,0.20833394955843687,0.004132404457777739,3.488249785732478e-05
MMF4,Flat,0.1,Flat_10%,392,0.3910864341880561,0.007779821778088895,8.028733491529283e-05
WBL4,Flat,0.1,Flat_10%,392,0.16185624259834494,0.003207412099781572,2.3166843764225127e-05
POW4,Flat,0.1,Flat_10%,392,0.8460566323851568,0.016651626717565253,0.0002950898217052478
LC-PFN,Flat,0.1,Flat_10%,510,1.4851429499685764,0.026645688340067863,0.0014841813826933503
MMF4,Flat,0.1,Flat_10%,510,3.4536033557429677,0.06479611729793568,0.004710421478526017
WBL4,Flat,0.1,Flat_10%,510,1.4846025760017458,0.02663604548593331,0.0014855627380651534
POW4,Flat,0.1,Flat_10%,510,1.4559354024206483,0.026108619646925922,0.0014704382297434592
LC-PFN,Flat,0.1,Flat_10%,527,2.5313546881079674,0.04552904888987541,0.00252912612631917
MMF4,Flat,0.1,Flat_10%,527,2.2159020792530817,0.04228946325821137,0.0024923850434397116
WBL4,Flat,0.1,Flat_10%,527,0.29218102492267806,0.00541206765915052,5.169037357511663e-05
POW4,Flat,0.1,Flat_10%,527,0.29311634317926316,0.005429393711690159,5.183026956632409e-05
LC-PFN,Flat,0.1,Flat_10%,1543,1.5411963686347008,0.02199951559305191,0.0005969280027784407
MMF4,Flat,0.1,Flat_10%,1543,13.66848798923313,0.1584287093605593,0.04564450223266986
WBL4,Flat,0.1,Flat_10%,1543,0.7672113603775107,0.011059069302105979,0.00017424826496444576
POW4,Flat,0.1,Flat_10%,1543,0.767211302378966,0.01105906847500795,0.00017424824054376514
LC-PFN,Flat,0.1,Flat_10%,260,10.357365012168884,0.09581147879362106,0.011847748421132565
MMF4,Flat,0.1,Flat_10%,260,7.050999272486108,0.06315662015899828,0.005914469286891731
WBL4,Flat,0.1,Flat_10%,260,7.228513957604017,0.06503721682142748,0.0063651956951650615
POW4,Flat,0.1,Flat_10%,260,4.318542206822846,0.036771454134708906,0.0017889068829804952
LC-PFN,Flat,0.1,Flat_10%,2372,0.165362108964473,0.003298324067145586,1.1525315130711533e-05
MMF4,Flat,0.1,Flat_10%,2372,0.036782223927012365,0.0007347232637526179,8.057593476028275e-07
WBL4,Flat,0.1,Flat_10%,2372,0.036780757061978045,0.0007346939792532924,8.0571443742019e-07
POW4,Flat,0.1,Flat_10%,2372,0.03678098164190732,0.0007346984627679132,8.057211253513979e-07
LC-PFN,Flat,0.1,Flat_10%,200,0.3862849436700344,0.006691142916679382,0.00014115120575297624
MMF4,Flat,0.1,Flat_10%,200,0.2678302293430117,0.00461948510538682,0.00016431549614438252
WBL4,Flat,0.1,Flat_10%,200,0.20477629427799443,0.003509959175345932,0.00015529564775028994
POW4,Flat,0.1,Flat_10%,200,0.609080278520433,0.010649248496278844,0.0002501103962383
LC-PFN,Flat,0.1,Flat_10%,439,5.10779581964016,0.054903071373701096,0.004005159717053175
MMF4,Flat,0.1,Flat_10%,439,0.4536511866780102,0.004531957211491278,2.4089618382465598e-05
WBL4,Flat,0.1,Flat_10%,439,0.40121148293276315,0.004031778459591469,2.1314264680555474e-05
POW4,Flat,0.1,Flat_10%,439,0.44968606655578736,0.004521733951987687,2.562138383703102e-05
LC-PFN,Flat,0.1,Flat_10%,251,4.016561433672905,0.033278413116931915,0.0011707793455570936
MMF4,Flat,0.1,Flat_10%,251,0.7714020300125395,0.006103459487782046,0.00010505863416491753
WBL4,Flat,0.1,Flat_10%,251,2.0315107570016773,0.016460888783681637,0.00033189066479655027
POW4,Flat,0.1,Flat_10%,251,0.8345524030125056,0.0066144345523706394,0.00011152293289004709
LC-PFN,Flat,0.1,Flat_10%,1127,0.8670433424413204,0.00878821685910225,0.0001391038385918364
MMF4,Flat,0.1,Flat_10%,1127,2.862745428467718,0.027818596010689062,0.0009157976290681271
WBL4,Flat,0.1,Flat_10%,1127,0.5514731065471661,0.005526648524573288,3.064971503865861e-05
POW4,Flat,0.1,Flat_10%,1127,0.5514732945873558,0.005526650403702652,3.064973946934203e-05
LC-PFN,Flat,0.1,Flat_10%,315,0.299070798791945,0.005863630212843418,5.295867595123127e-05
MMF4,Flat,0.1,Flat_10%,315,0.15075079255858187,0.002946483857891352,2.7412095253495048e-05
WBL4,Flat,0.1,Flat_10%,315,0.1507551220306322,0.00294656888564588,2.7414529683893408e-05
POW4,Flat,0.1,Flat_10%,315,0.15075512449123113,0.0029465689339644874,2.741452640929194e-05
LC-PFN,Flat,0.1,Flat_10%,2139,0.013486343959812075,0.0002686161606106907,7.611935615159382e-08
MMF4,Flat,0.1,Flat_10%,2139,1.287841425117913e-06,2.565441533477603e-08,6.58560450382437e-16
WBL4,Flat,0.1,Flat_10%,2139,1.1846247371014807e-08,2.3598289988768784e-10,5.56879290394025e-20
POW4,Flat,0.1,Flat_10%,2139,3.2388308935400114e-09,6.45190567638565e-11,4.162708685697737e-21
LC-PFN,Flat,0.1,Flat_10%,2782,0.8797003887593746,0.008861429989337921,0.00012168981629656628
MMF4,Flat,0.1,Flat_10%,2782,2.9622708435336076,0.02861188057025065,0.0010103296519529325
WBL4,Flat,0.1,Flat_10%,2782,0.5365866201617624,0.005364782735316825,2.8909218739804868e-05
POW4,Flat,0.1,Flat_10%,2782,0.5365865494583176,0.005364782028813274,2.8909220157533284e-05
LC-PFN,Flat,0.1,Flat_10%,385,0.05811596056446433,0.0011565089225769043,1.90335629213223e-06
MMF4,Flat,0.1,Flat_10%,385,0.05195235346122419,0.0010337872567315332,1.1066404009889789e-06
WBL4,Flat,0.1,Flat_10%,385,0.05195216749292948,0.0010337835551095242,1.1066256837532895e-06
POW4,Flat,0.1,Flat_10%,385,0.05195245695478774,0.0010337893167281509,1.1066485896679364e-06
LC-PFN,Flat,0.1,Flat_10%,2661,0.5501595325767994,0.010817015543580055,0.00014754937728866935
MMF4,Flat,0.1,Flat_10%,2661,0.31651613207243884,0.0062019652220503905,6.901433133772416e-05
WBL4,Flat,0.1,Flat_10%,2661,0.3165202201347403,0.006202045783419744,6.901608948712041e-05
POW4,Flat,0.1,Flat_10%,2661,0.3165199499390584,0.0062020404587302715,6.901592069814706e-05
LC-PFN,Flat,0.1,Flat_10%,2393,2.1904658526182175,0.0419052392244339,0.0018412768840789795
MMF4,Flat,0.1,Flat_10%,2393,1.49471985861941,0.028489983950075886,0.0008531253457112617
WBL4,Flat,0.1,Flat_10%,2393,2.309402895388675,0.044231181211628785,0.0021188814113403077
POW4,Flat,0.1,Flat_10%,2393,2.2121820615271277,0.04232804232701601,0.0018896447466703109
LC-PFN,Flat,0.1,Flat_10%,250,10.357365012168884,0.09581147879362106,0.011847748421132565
MMF4,Flat,0.1,Flat_10%,250,7.050999272486108,0.06315662015899828,0.005914469286891731
WBL4,Flat,0.1,Flat_10%,250,7.228513957604017,0.06503721682142748,0.0063651956951650615
POW4,Flat,0.1,Flat_10%,250,4.318542206822846,0.036771454134708906,0.0017889068829804952
LC-PFN,Flat,0.1,Flat_10%,1213,1.4892375096678734,0.027841994538903236,0.0008253708365373313
MMF4,Flat,0.1,Flat_10%,1213,3.2158448415526975,0.06147463199979733,0.004249555439320064
WBL4,Flat,0.1,Flat_10%,1213,3.6321104916460163,0.06958141399031093,0.0052355947900909194
POW4,Flat,0.1,Flat_10%,1213,2.0156719130749314,0.038170048731649184,0.001840190297956801
LC-PFN,Flat,0.1,Flat_10%,2550,39.513030648231506,0.25807151198387146,0.10551843047142029
MMF4,Flat,0.1,Flat_10%,2550,5.223639554271756,0.01511372373104215,0.000409950289542758
WBL4,Flat,0.1,Flat_10%,2550,5.135368387548215,0.014849673203070169,0.00040292195309901815
POW4,Flat,0.1,Flat_10%,2550,5.135368127726646,0.014849672432958927,0.00040292194398031583
LC-PFN,Flat,0.1,Flat_10%,764,2.268625423312187,0.04135722666978836,0.0023163501173257828
MMF4,Flat,0.1,Flat_10%,764,2.746916250196373,0.04980774826803087,0.0030959962761373822
WBL4,Flat,0.1,Flat_10%,764,2.0102427687294915,0.036778846153864515,0.0017661335059188672
POW4,Flat,0.1,Flat_10%,764,2.010242823826749,0.0367788471378586,0.0017661335988320176
LC-PFN,Flat,0.1,Flat_10%,2808,1.2593976221978664,0.022718874737620354,0.0006030745571479201
MMF4,Flat,0.1,Flat_10%,2808,0.43067172693034933,0.00761897882635602,7.802387500734595e-05
WBL4,Flat,0.1,Flat_10%,2808,0.5391874452882192,0.009538789369035924,0.00010377848651706244
POW4,Flat,0.1,Flat_10%,2808,0.7962209723621658,0.014323549049391773,0.0003308989509082804
LC-PFN,Flat,0.1,Flat_10%,2678,1.249607652425766,0.023460719734430313,0.0006638460326939821
MMF4,Flat,0.1,Flat_10%,2678,3.191611577774879,0.061282618650316846,0.003975484335462047
WBL4,Flat,0.1,Flat_10%,2678,3.585565983911244,0.06898777239472925,0.0050162718880170645
POW4,Flat,0.1,Flat_10%,2678,2.1488215853374464,0.0409100045952633,0.0019898155839544926
LC-PFN,Flat,0.1,Flat_10%,422,0.5504936911165714,0.00983455404639244,0.0003121961490251124
MMF4,Flat,0.1,Flat_10%,422,0.5298546179134054,0.009459176251222393,0.00033472915003229114
WBL4,Flat,0.1,Flat_10%,422,0.6203861603682813,0.011111111111103137,0.0003851429777353928
POW4,Flat,0.1,Flat_10%,422,0.6203861599148536,0.011111111102822872,0.00038514297755138684
LC-PFN,Flat,0.1,Flat_10%,1873,0.17034885240718722,0.003381586167961359,1.224039078806527e-05
MMF4,Flat,0.1,Flat_10%,1873,2.626188197727217,0.04895569919633037,0.005693347156082215
WBL4,Flat,0.1,Flat_10%,1873,0.0395749453225227,0.0007843136768227588,1.2530792236432777e-06
POW4,Flat,0.1,Flat_10%,1873,0.03957484035679397,0.000784311594887468,1.2530759578669666e-06
LC-PFN,Flat,0.1,Flat_10%,2650,0.6154011934995651,0.012025176547467709,0.00019031710689887404
MMF4,Flat,0.1,Flat_10%,2650,0.3253317782734849,0.0063152075182272135,6.32299603479109e-05
WBL4,Flat,0.1,Flat_10%,2650,0.5883305159587904,0.01149190079086707,0.0001803202708587748
POW4,Flat,0.1,Flat_10%,2650,0.5883301836682648,0.011491894247691403,0.00018032012047176636
LC-PFN,Flat,0.1,Flat_10%,1797,0.033619272289797664,0.0006314345519058406,7.544402933490346e-07
MMF4,Flat,0.1,Flat_10%,1797,8.352759973342099e-06,1.567974071639423e-07,3.1719002794986296e-14
WBL4,Flat,0.1,Flat_10%,1797,7.305102006705094e-09,1.3713086222111315e-10,1.8804873373505917e-20
POW4,Flat,0.1,Flat_10%,1797,8.344313152191574e-08,1.566388611410711e-09,4.049402093158643e-18
LC-PFN,Flat,0.1,Flat_10%,1356,1.032339222729206,0.01833055168390274,0.00044095353223383427
MMF4,Flat,0.1,Flat_10%,1356,0.7473382743114758,0.013215669901264004,0.0002762613786680531
WBL4,Flat,0.1,Flat_10%,1356,0.7473420754687287,0.013215737924064294,0.000276263766421874
POW4,Flat,0.1,Flat_10%,1356,0.7474530842125371,0.013217724456078613,0.00027633061089174196
LC-PFN,Flat,0.1,Flat_10%,1308,2.705584466457367,0.04807056859135628,0.002697071759030223
MMF4,Flat,0.1,Flat_10%,1308,11.196710642723907,0.17224978696263646,0.04851246747652999
WBL4,Flat,0.1,Flat_10%,1308,0.36462069585495166,0.006661337596590199,5.5591018791693045e-05
POW4,Flat,0.1,Flat_10%,1308,0.3646206958552983,0.006661337596596515,5.559101879178393e-05
LC-PFN,Flat,0.1,Flat_10%,2720,0.18113276455551386,0.0034466320648789406,1.220329158968525e-05
MMF4,Flat,0.1,Flat_10%,2720,1.2441330631019121e-05,2.3629573967571322e-07,6.901583147518513e-14
WBL4,Flat,0.1,Flat_10%,2720,1.8895525089252672e-08,3.5887903759856954e-10,1.287941636276755e-19
POW4,Flat,0.1,Flat_10%,2720,2.3731007361352157e-09,4.5071841320915636e-11,2.8735686369729136e-21
LC-PFN,Flat,0.1,Flat_10%,1098,0.3719600383192301,0.007365308236330748,6.890821532579139e-05
MMF4,Flat,0.1,Flat_10%,1098,1.1270744635067043,0.022117004799438903,0.0005824162225578126
WBL4,Flat,0.1,Flat_10%,1098,0.4104689374009908,0.008124467552581695,7.948782925616536e-05
POW4,Flat,0.1,Flat_10%,1098,0.4104693336791027,0.008124475358669631,7.948797200536356e-05
LC-PFN,Flat,0.1,Flat_10%,205,0.3327482379972935,0.005836116150021553,4.06599574489519e-05
MMF4,Flat,0.1,Flat_10%,205,0.040242196834083255,0.0007103352816805845,5.380589294347602e-06
WBL4,Flat,0.1,Flat_10%,205,0.04023605782952071,0.00071022738393587,5.38050979984004e-06
POW4,Flat,0.1,Flat_10%,205,0.040244490083812444,0.0007103755869764077,5.380318512545312e-06
LC-PFN,Flat,0.1,Flat_10%,2166,0.42875022627413273,0.004292736761271954,2.2379465008270927e-05
MMF4,Flat,0.1,Flat_10%,2166,0.4707775643949806,0.004707775519170023,3.3625297771291935e-05
WBL4,Flat,0.1,Flat_10%,2166,0.47241283401910283,0.004724245967805241,3.3800788023077356e-05
POW4,Flat,0.1,Flat_10%,2166,0.47077933113517084,0.004707793319279217,3.362709978141148e-05
LC-PFN,Flat,0.1,Flat_10%,761,3.6743488162755966,0.06468403339385986,0.00481316726654768
MMF4,Flat,0.1,Flat_10%,761,16.05431265162377,0.24727354272932744,0.07168967001704035
WBL4,Flat,0.1,Flat_10%,761,2.500013548124252,0.044771634636367096,0.0022935799863768153
POW4,Flat,0.1,Flat_10%,761,2.500013552524478,0.04477163471298301,0.002293579994350965
LC-PFN,Flat,0.1,Flat_10%,2422,0.6993328686803579,0.012439444661140442,0.00026282379985786974
MMF4,Flat,0.1,Flat_10%,2422,3.176033544467961,0.05848206478553327,0.004098240158203668
WBL4,Flat,0.1,Flat_10%,2422,0.891504645384907,0.015882664680981567,0.0003560609379582253
POW4,Flat,0.1,Flat_10%,2422,1.0858548002547754,0.019399717892698898,0.0005088081810454525
LC-PFN,Flat,0.1,Flat_10%,683,71.40523195266724,0.03523504361510277,0.0015988558297976851
