Model,Scenario,Cutoff_Percentage,Scenario_Cutoff,Curve_idx,SMAPE,MAE,MSE
LC-PFN,Flat,0.1,Flat_10%,2596,3.084726631641388,0.057730432599782944,0.00409266073256731
MMF4,Flat,0.1,Flat_10%,2596,4.710920569024546,0.08671051509013011,0.008769631070464832
WBL4,Flat,0.1,Flat_10%,2596,0.6347569886064963,0.01231457799740635,0.0002945765000655876
POW4,Flat,0.1,Flat_10%,2596,0.6347569823309104,0.01231457787414692,0.00029457649028942316
LC-PFN,Flat,0.1,Flat_10%,36,0.12930419761687517,0.002378354547545314,5.656582288793288e-06
MMF4,Flat,0.1,Flat_10%,36,9.168481226659874e-06,1.6885833934505219e-07,3.6719081858605425e-14
WBL4,Flat,0.1,Flat_10%,36,6.988082899286707e-09,1.2870138288434418e-10,1.6564045956342562e-20
POW4,Flat,0.1,Flat_10%,36,2.802422300772013e-05,5.161297834707954e-07,3.8428077402485407e-13
LC-PFN,Flat,0.1,Flat_10%,2420,0.7156696636229753,0.012979671359062195,0.00021303260291460901
MMF4,Flat,0.1,Flat_10%,2420,0.8563321212237672,0.015549219275372067,0.0002822421563729403
WBL4,Flat,0.1,Flat_10%,2420,0.8544079941494908,0.01551392861665836,0.00028113131544229794
POW4,Flat,0.1,Flat_10%,2420,3.3238018302716297,0.062119541599224594,0.004182381344011999
LC-PFN,Flat,0.1,Flat_10%,723,0.5161634180694818,0.00834907591342926,6.991092232055962e-05
MMF4,Flat,0.1,Flat_10%,723,6.095171019556188e-06,9.910133469095663e-08,1.1488369609069222e-14
WBL4,Flat,0.1,Flat_10%,723,0.0013995642101095286,2.275587805523122e-05,6.074988073920296e-10
POW4,Flat,0.1,Flat_10%,723,2.36078435322603e-07,3.8383975935967704e-09,2.0000740107795985e-17
LC-PFN,Flat,0.1,Flat_10%,1554,0.033317419001832604,0.0004761219024658203,3.376707695679215e-07
MMF4,Flat,0.1,Flat_10%,1554,2.0814241954172264e-07,2.9734631300391987e-09,8.95875003554156e-18
WBL4,Flat,0.1,Flat_10%,1554,4.0299731679872284e-05,5.757106956839742e-07,3.473063959295349e-13
POW4,Flat,0.1,Flat_10%,1554,2.0466425969038836e-06,2.9237752009593343e-08,8.932173749185127e-16
LC-PFN,Flat,0.1,Flat_10%,1550,0.02457085356581956,0.00031599070644006133,1.0255796922820082e-07
MMF4,Flat,0.1,Flat_10%,1550,2.2811754280765254e-07,2.9329398292748325e-09,8.773144769260194e-18
WBL4,Flat,0.1,Flat_10%,1550,0.0005656167905950473,7.272258980820882e-06,5.541686712746763e-11
POW4,Flat,0.1,Flat_10%,1550,5.587661415239386e-06,7.184136539982609e-08,5.588676692632186e-15
LC-PFN,Flat,0.1,Flat_10%,119,4.4414132833480835,0.07008939236402512,0.008846688084304333
MMF4,Flat,0.1,Flat_10%,119,2.8543372126776783,0.043382366678223185,0.0038686725144821046
WBL4,Flat,0.1,Flat_10%,119,3.0544665697562494,0.04660493810185112,0.00446159116992458
POW4,Flat,0.1,Flat_10%,119,3.054466580148865,0.046604938271603474,0.004461591220850038
LC-PFN,Flat,0.1,Flat_10%,922,0.24959186557680368,0.0040380340069532394,2.0982459318474866e-05
MMF4,Flat,0.1,Flat_10%,922,1.5000584942949577,0.02461182228763707,0.000627976090245302
WBL4,Flat,0.1,Flat_10%,922,0.14377658063242815,0.0023245660911774516,7.818664894047631e-06
POW4,Flat,0.1,Flat_10%,922,4.780244114187869,0.08169094308075696,0.007723625939171238
LC-PFN,Flat,0.1,Flat_10%,641,12.652754783630371,0.029416881501674652,0.0010702181607484818
MMF4,Flat,0.1,Flat_10%,641,11.766502404734354,0.0271550918118572,0.0009466611752060477
WBL4,Flat,0.1,Flat_10%,641,40.551272066235306,0.1468172533630801,0.02414656535797525
POW4,Flat,0.1,Flat_10%,641,40.31034141063756,0.18676154829564195,0.05500653734224038
LC-PFN,Flat,0.1,Flat_10%,1186,0.24256629403680563,0.004595428239554167,2.111834692186676e-05
MMF4,Flat,0.1,Flat_10%,1186,2.253843186425277e-05,4.2595555336663424e-07,2.483476836344718e-13
WBL4,Flat,0.1,Flat_10%,1186,1.2567024714781664e-08,2.3750523769905385e-10,5.640873793448407e-20
POW4,Flat,0.1,Flat_10%,1186,3.515700554862113e-07,6.644351483974673e-09,4.4184943055014345e-17
LC-PFN,Flat,0.1,Flat_10%,2104,0.23251909296959639,0.0045926738530397415,2.109465640387498e-05
MMF4,Flat,0.1,Flat_10%,2104,6.591538800501877e-06,1.298920786314721e-07,1.871283232216927e-14
WBL4,Flat,0.1,Flat_10%,2104,2.0308393416171468e-07,4.001948106235886e-09,1.6015588645004997e-17
POW4,Flat,0.1,Flat_10%,2104,4.1758916101541033e-07,8.228962844469834e-09,6.771582949566502e-17
LC-PFN,Flat,0.1,Flat_10%,920,0.49726166762411594,0.007985992357134819,6.612225843127817e-05
MMF4,Flat,0.1,Flat_10%,920,0.2696849504924493,0.004364306184890443,2.2157094506796125e-05
WBL4,Flat,0.1,Flat_10%,920,1.258399727113611,0.020588029042699744,0.00046460928736338065
POW4,Flat,0.1,Flat_10%,920,0.9530120211031655,0.015650397991704586,0.0004525266638597088
LC-PFN,Flat,0.1,Flat_10%,1659,0.4695666953921318,0.00855042040348053,8.464375423500314e-05
MMF4,Flat,0.1,Flat_10%,1659,1.6074768031160247,0.028870299654703033,0.0010529427867560243
WBL4,Flat,0.1,Flat_10%,1659,0.35508691739667075,0.006462585038899182,8.376139566821943e-05
POW4,Flat,0.1,Flat_10%,1659,0.3550869171302146,0.006462585034019808,8.376139571468967e-05
LC-PFN,Flat,0.1,Flat_10%,2744,0.41839340701699257,0.008066406473517418,7.510412979172543e-05
MMF4,Flat,0.1,Flat_10%,2744,0.894833635670291,0.017182559384403284,0.00034922427030068193
WBL4,Flat,0.1,Flat_10%,2744,0.983144444072598,0.018859083895274742,0.0004279171249454506
POW4,Flat,0.1,Flat_10%,2744,0.5789120420653449,0.011152232575007083,0.0001469069346047534
LC-PFN,Flat,0.1,Flat_10%,1158,3.3239729702472687,0.02108163572847843,0.0005003925762139261
MMF4,Flat,0.1,Flat_10%,1158,2.8906955819247524,0.017484008577164412,0.0003977977931206611
WBL4,Flat,0.1,Flat_10%,1158,2.8903537395018533,0.017482015594544063,0.0003976959476881092
POW4,Flat,0.1,Flat_10%,1158,2.8906954067220996,0.017484007555883804,0.0003977977460942262
LC-PFN,Flat,0.1,Flat_10%,1335,0.4161090590059757,0.007614973932504654,9.162859350908548e-05
MMF4,Flat,0.1,Flat_10%,1335,0.41173706568545765,0.007535484140681209,9.040372777742396e-05
WBL4,Flat,0.1,Flat_10%,1335,0.41172394429727505,0.0075352455606445675,9.039884054699294e-05
POW4,Flat,0.1,Flat_10%,1335,0.41165150612035095,0.007533928437216146,9.036544785236409e-05
LC-PFN,Flat,0.1,Flat_10%,1387,0.30471207574009895,0.005488242022693157,5.720366243622266e-05
MMF4,Flat,0.1,Flat_10%,1387,0.2415047022330382,0.0043526696138446175,6.123733700896133e-05
WBL4,Flat,0.1,Flat_10%,1387,0.24150177924113864,0.004352617234349264,6.123679506183119e-05
POW4,Flat,0.1,Flat_10%,1387,0.2414320031903179,0.0043513667132459915,6.118264430866076e-05
LC-PFN,Flat,0.1,Flat_10%,1467,0.002225357820861973,3.3873777283588424e-05,1.978897268273272e-09
MMF4,Flat,0.1,Flat_10%,1467,6.021031066644225e-08,9.165347284542017e-10,8.820042391968192e-19
WBL4,Flat,0.1,Flat_10%,1467,0.0016054124021676601,2.443840662024729e-05,7.037017360334042e-10
POW4,Flat,0.1,Flat_10%,1467,1.1582368928243714e-05,1.763094150219739e-07,3.2478877595876754e-14
LC-PFN,Flat,0.1,Flat_10%,2093,0.03971714177168906,0.0007151878671720624,5.114936811878579e-07
MMF4,Flat,0.1,Flat_10%,2093,1.37450041414567e-05,2.4760499591399327e-07,7.78752647952615e-14
WBL4,Flat,0.1,Flat_10%,2093,4.5362999448093595e-09,8.171774368292972e-11,6.6777896326290005e-21
POW4,Flat,0.1,Flat_10%,2093,7.281735030270753e-05,1.3117463109088877e-06,2.045049771780641e-12
LC-PFN,Flat,0.1,Flat_10%,286,0.08780291536822915,0.0012579560279846191,1.5826350363568054e-06
MMF4,Flat,0.1,Flat_10%,286,3.896288017074204e-07,5.5871299631249375e-09,3.3874458132943276e-17
WBL4,Flat,0.1,Flat_10%,286,7.170166540508967e-05,1.0281756602648072e-06,1.1982027935376586e-12
POW4,Flat,0.1,Flat_10%,286,1.689035880433949e-06,2.4220137588848446e-08,6.244274472053882e-16
LC-PFN,Flat,0.1,Flat_10%,1105,0.27590831741690636,0.0054461839608848095,3.217234188923612e-05
MMF4,Flat,0.1,Flat_10%,1105,0.04226648244214729,0.0008312724376272159,3.1967462912375806e-06
WBL4,Flat,0.1,Flat_10%,1105,0.042262927403631426,0.0008312023825504135,3.1969298740642945e-06
POW4,Flat,0.1,Flat_10%,1105,0.04226328768170176,0.0008312094821363761,3.19690725303723e-06
LC-PFN,Flat,0.1,Flat_10%,458,0.002225357820861973,3.3873777283588424e-05,1.978897268273272e-09
MMF4,Flat,0.1,Flat_10%,458,6.021031066644225e-08,9.165347284542017e-10,8.820042391968192e-19
WBL4,Flat,0.1,Flat_10%,458,0.0016054124021676601,2.443840662024729e-05,7.037017360334042e-10
POW4,Flat,0.1,Flat_10%,458,1.1582368928243714e-05,1.763094150219739e-07,3.2478877595876754e-14
LC-PFN,Flat,0.1,Flat_10%,387,0.16512295696884394,0.0032710956875234842,1.8473921954864636e-05
MMF4,Flat,0.1,Flat_10%,387,0.25080124356110034,0.004956134396637214,2.8211677008971373e-05
WBL4,Flat,0.1,Flat_10%,387,0.2508020045358166,0.0049561493963621445,2.8211821049921422e-05
POW4,Flat,0.1,Flat_10%,387,0.2508007588397747,0.004956124842198334,2.8211585475230754e-05
LC-PFN,Flat,0.1,Flat_10%,651,0.004386594446259551,7.975276821525767e-05,6.36604013948272e-09
MMF4,Flat,0.1,Flat_10%,651,1.312506596244785e-05,2.3863752121436814e-07,7.588949201726215e-14
WBL4,Flat,0.1,Flat_10%,651,3.1616514962640576e-09,5.748457265752904e-11,3.3044760936187356e-21
POW4,Flat,0.1,Flat_10%,651,8.837009891127936e-05,1.6067310094429222e-06,3.5242390026764408e-12
LC-PFN,Flat,0.1,Flat_10%,301,0.5883003585040569,0.011595458723604679,0.00014620125875808299
MMF4,Flat,0.1,Flat_10%,301,0.1053672037712944,0.0020621818792619494,1.1525799572086965e-05
WBL4,Flat,0.1,Flat_10%,301,0.11553188756854112,0.002261595611357892,1.0739456260058936e-05
POW4,Flat,0.1,Flat_10%,301,0.28317916779812136,0.005539549516077334,3.408868597920336e-05
LC-PFN,Flat,0.1,Flat_10%,2842,0.5275956820696592,0.009559385478496552,0.00011368331615813076
MMF4,Flat,0.1,Flat_10%,2842,0.3141563636547385,0.005709187482222048,5.489611201947044e-05
WBL4,Flat,0.1,Flat_10%,2842,0.3141534431324301,0.005709134687313724,5.4895525969234775e-05
POW4,Flat,0.1,Flat_10%,2842,0.3141521643991825,0.00570911156929,5.48938358791846e-05
LC-PFN,Flat,0.1,Flat_10%,441,12.344980239868164,0.14232370257377625,0.02287811040878296
MMF4,Flat,0.1,Flat_10%,441,2.874308267816172,0.029358009897023512,0.0009340254932331811
WBL4,Flat,0.1,Flat_10%,441,2.8359602445708076,0.028953905037635657,0.0009104600140187316
POW4,Flat,0.1,Flat_10%,441,3.5951426696055533,0.037015255800447386,0.0014472585843094562
LC-PFN,Flat,0.1,Flat_10%,143,0.20081971306353807,0.0037629317957907915,1.80708466359647e-05
MMF4,Flat,0.1,Flat_10%,143,1.8722175020547485,0.035990479325749204,0.0019190214307260995
WBL4,Flat,0.1,Flat_10%,143,0.05178553738876771,0.0009681004303149895,2.5147193090461073e-06
POW4,Flat,0.1,Flat_10%,143,0.07367579859950073,0.0013779581205278263,3.508792268320028e-06
LC-PFN,Flat,0.1,Flat_10%,2561,16.582083702087402,0.05770781263709068,0.003724342677742243
MMF4,Flat,0.1,Flat_10%,2561,5.12117499346619,0.016317198632081354,0.0007370457698315502
WBL4,Flat,0.1,Flat_10%,2561,8.174316178316694,0.025882353246547238,0.0008858131605421098
POW4,Flat,0.1,Flat_10%,2561,8.174316135087546,0.02588235310274676,0.0008858131536134244
LC-PFN,Flat,0.1,Flat_10%,1291,77.20775604248047,0.038795001804828644,0.0019131923327222466
MMF4,Flat,0.1,Flat_10%,1291,39.553537170688294,0.004146515284024382,2.3021473667842323e-05
WBL4,Flat,0.1,Flat_10%,1291,88.76391247691737,0.08487415233801192,0.007522473628124907
POW4,Flat,0.1,Flat_10%,1291,80.58621374586282,0.13573684552710769,0.033083819920424036
LC-PFN,Flat,0.1,Flat_10%,1580,0.1283438177779317,0.002550377044826746,9.757290172274224e-06
MMF4,Flat,0.1,Flat_10%,1580,3.878195704555662,0.07037338843961174,0.012253693163080597
WBL4,Flat,0.1,Flat_10%,1580,0.12326133912944985,0.0024490020432284005,1.045874817233327e-05
POW4,Flat,0.1,Flat_10%,1580,0.12326140906016661,0.0024490034311260046,1.0458765314336288e-05
LC-PFN,Flat,0.1,Flat_10%,392,0.20833394955843687,0.004132404457777739,3.488249785732478e-05
MMF4,Flat,0.1,Flat_10%,392,0.3910864341880561,0.007779821778088895,8.028733491529283e-05
WBL4,Flat,0.1,Flat_10%,392,0.16185624259834494,0.003207412099781572,2.3166843764225127e-05
POW4,Flat,0.1,Flat_10%,392,0.8460566323851568,0.016651626717565253,0.0002950898217052478
LC-PFN,Flat,0.1,Flat_10%,1954,1.6142230480909348,0.03129512444138527,0.001027559395879507
MMF4,Flat,0.1,Flat_10%,1954,2.746560921528392,0.05266403723377731,0.0028852294390324944
WBL4,Flat,0.1,Flat_10%,1954,0.3801276401849406,0.007466436060756581,8.035828134573332e-05
POW4,Flat,0.1,Flat_10%,1954,0.380127642659589,0.007466436109270359,8.035828210977873e-05
LC-PFN,Flat,0.1,Flat_10%,772,1.2882962822914124,0.023358628153800964,0.0008849650621414185
MMF4,Flat,0.1,Flat_10%,772,4.4066118889299695,0.08342946782572273,0.008138792627840636
WBL4,Flat,0.1,Flat_10%,772,1.9430651576680664,0.03509141561844481,0.0017041164831865126
POW4,Flat,0.1,Flat_10%,772,1.3566058588389864,0.024606374985622553,0.0009908024117959622
LC-PFN,Flat,0.1,Flat_10%,780,0.12018134584650397,0.002252332866191864,5.073121883469867e-06
MMF4,Flat,0.1,Flat_10%,780,9.563137244305842e-06,1.7900844972202584e-07,4.45893380491262e-14
WBL4,Flat,0.1,Flat_10%,780,9.53255049930837e-09,1.7843593269617486e-10,3.1839382077153844e-20
POW4,Flat,0.1,Flat_10%,780,3.343592604340854e-07,6.258734929130507e-09,5.4368600799083146e-17
LC-PFN,Flat,0.1,Flat_10%,1015,0.19517929758876562,0.0038902312517166138,1.6494785086251795e-05
MMF4,Flat,0.1,Flat_10%,1015,0.1309791759273075,0.0026087505709994877,2.156712967117749e-05
WBL4,Flat,0.1,Flat_10%,1015,0.1304438917649307,0.002598045711735645,2.1565481967441368e-05
POW4,Flat,0.1,Flat_10%,1015,0.5942038348510827,0.011790586003251974,0.00015383420276256283
LC-PFN,Flat,0.1,Flat_10%,1058,0.389077584259212,0.007358683738857508,5.4839449148857966e-05
MMF4,Flat,0.1,Flat_10%,1058,1.4659327412726373,0.02831387590518675,0.0013476885253204218
WBL4,Flat,0.1,Flat_10%,1058,0.0137234769893297,0.0002584104407642983,6.460055298805382e-07
POW4,Flat,0.1,Flat_10%,1058,0.015384122585205624,0.00028969903470897753,6.49383139738796e-07
LC-PFN,Flat,0.1,Flat_10%,532,5.1092978566884995,0.0883137509226799,0.010243119671940804
MMF4,Flat,0.1,Flat_10%,532,2.0799789335878742,0.039414696886826674,0.002106512763548304
WBL4,Flat,0.1,Flat_10%,532,0.3867090036205325,0.007134534810834758,7.017977068137894e-05
POW4,Flat,0.1,Flat_10%,532,0.4135618042385481,0.007631293352834769,8.060626552239385e-05
LC-PFN,Flat,0.1,Flat_10%,1950,0.39113559760153294,0.007677449379116297,8.204074401874095e-05
MMF4,Flat,0.1,Flat_10%,1950,1.4829301036916658,0.028780042060786572,0.0009116135922908035
WBL4,Flat,0.1,Flat_10%,1950,1.4829222451890554,0.028779891978990134,0.0009116038052217742
POW4,Flat,0.1,Flat_10%,1950,0.32921648233204054,0.006419782878908758,7.720825349895585e-05
LC-PFN,Flat,0.1,Flat_10%,201,0.2882922999560833,0.005052120424807072,2.5995950636570342e-05
MMF4,Flat,0.1,Flat_10%,201,3.3795307132994934e-06,5.9397810206870565e-08,4.094990350958962e-15
WBL4,Flat,0.1,Flat_10%,201,2.8813704296920204e-09,5.06422681567642e-11,2.5646393240616136e-21
POW4,Flat,0.1,Flat_10%,201,2.07311622984078e-07,3.6436588381403925e-09,1.7653289628615105e-17
LC-PFN,Flat,0.1,Flat_10%,177,0.4305961076170206,0.008134444244205952,7.942377851577476e-05
MMF4,Flat,0.1,Flat_10%,177,1.6944118985911967,0.03266646486588517,0.001473032793216882
WBL4,Flat,0.1,Flat_10%,177,0.17889240270357837,0.0033697544837065193,1.541036077221469e-05
POW4,Flat,0.1,Flat_10%,177,0.1770310814815091,0.0033347251527453574,1.600613927958356e-05
LC-PFN,Flat,0.1,Flat_10%,2784,1.6895357519388199,0.01719566062092781,0.0003516172873787582
MMF4,Flat,0.1,Flat_10%,2784,0.5245314601876652,0.00524563888069589,4.065745774273e-05
WBL4,Flat,0.1,Flat_10%,2784,0.6496109128556936,0.006514121934893725,7.017574103845615e-05
POW4,Flat,0.1,Flat_10%,2784,0.5232737250918407,0.005232971232712932,4.139480385796245e-05
LC-PFN,Flat,0.1,Flat_10%,2759,0.24011682253330946,0.004761897027492523,4.0131257264874876e-05
MMF4,Flat,0.1,Flat_10%,2759,0.24372177635506123,0.0048337040932638,4.23132369680886e-05
WBL4,Flat,0.1,Flat_10%,2759,0.24372371074796606,0.004833742628390323,4.231423487587208e-05
POW4,Flat,0.1,Flat_10%,2759,0.24372367149721788,0.004833741846471422,4.231421219830941e-05
LC-PFN,Flat,0.1,Flat_10%,1787,0.033619272289797664,0.0006314345519058406,7.544402933490346e-07
MMF4,Flat,0.1,Flat_10%,1787,8.352759973342099e-06,1.567974071639423e-07,3.1719002794986296e-14
WBL4,Flat,0.1,Flat_10%,1787,7.305102006705094e-09,1.3713086222111315e-10,1.8804873373505917e-20
POW4,Flat,0.1,Flat_10%,1787,8.344313152191574e-08,1.566388611410711e-09,4.049402093158643e-18
LC-PFN,Flat,0.1,Flat_10%,2676,3.8268480449914932,0.06810389459133148,0.0050666192546486855
MMF4,Flat,0.1,Flat_10%,2676,14.237113496867085,0.22673901407213168,0.058772770141889995
WBL4,Flat,0.1,Flat_10%,2676,0.4383863876907892,0.008089440600355349,0.00010650528981657965
POW4,Flat,0.1,Flat_10%,2676,0.43838638775644395,0.008089440601570555,0.00010650528980297332
LC-PFN,Flat,0.1,Flat_10%,154,0.11653952533379197,0.0023237105924636126,5.420089109975379e-06
MMF4,Flat,0.1,Flat_10%,154,0.003957000633230329,7.897540901739466e-05,4.4203870802332744e-08
WBL4,Flat,0.1,Flat_10%,154,0.003955720615727106,7.894985474895942e-05,4.42099525610042e-08
POW4,Flat,0.1,Flat_10%,154,0.003955616910673355,7.894778438130432e-05,4.421043032532e-08
LC-PFN,Flat,0.1,Flat_10%,1346,0.4351906478404999,0.00801058579236269,0.0001275753165828064
MMF4,Flat,0.1,Flat_10%,1346,1.0716045250926987,0.019627725396201254,0.0004988123402774052
WBL4,Flat,0.1,Flat_10%,1346,0.8800241945837647,0.016156214551977882,0.00032587330859478727
POW4,Flat,0.1,Flat_10%,1346,0.8800241974383729,0.016156214603855593,0.00032587331074888806
LC-PFN,Flat,0.1,Flat_10%,1928,0.3517058212310076,0.006003435701131821,5.222539039095864e-05
MMF4,Flat,0.1,Flat_10%,1928,0.2598019882839855,0.004444271094982763,3.0030116698937743e-05
WBL4,Flat,0.1,Flat_10%,1928,0.25981208940027634,0.004444444388243629,3.003275284315217e-05
POW4,Flat,0.1,Flat_10%,1928,0.2598161645081352,0.004444514299935361,3.0033471414742913e-05
LC-PFN,Flat,0.1,Flat_10%,1858,0.23280091118067503,0.0046249497681856155,2.3112230337574147e-05
MMF4,Flat,0.1,Flat_10%,1858,0.05528819821721474,0.0010961031332110394,1.9997187028668793e-06
WBL4,Flat,0.1,Flat_10%,1858,0.0791518442920747,0.0015686274512859554,3.1896564012027986e-06
POW4,Flat,0.1,Flat_10%,1858,0.07915184705112036,0.0015686275059139242,3.18965662336448e-06
LC-PFN,Flat,0.1,Flat_10%,2214,0.00568407958780881,0.00010880827903747559,6.967081134234832e-08
MMF4,Flat,0.1,Flat_10%,2214,2.0794402278692838e-05,3.9793594063129865e-07,1.970606668525553e-13
WBL4,Flat,0.1,Flat_10%,2214,2.1613694589803304e-08,4.1361458702482423e-10,1.710770265997159e-19
POW4,Flat,0.1,Flat_10%,2214,9.164694901054475e-11,1.7538193120003598e-12,3.9517403077696446e-24
LC-PFN,Flat,0.1,Flat_10%,616,1.2241455726325512,0.011306341737508774,0.00012810622865799814
MMF4,Flat,0.1,Flat_10%,616,6.01964631987144e-12,5.491607169005874e-14,3.195218973801422e-27
WBL4,Flat,0.1,Flat_10%,616,0.0010742901603545889,9.800661150627387e-06,1.0887016537633893e-10
POW4,Flat,0.1,Flat_10%,616,1.394120157311169e-07,1.271828917737139e-09,2.0952013372627418e-18
LC-PFN,Flat,0.1,Flat_10%,2582,1.299948152154684,0.024847354739904404,0.0007265359163284302
MMF4,Flat,0.1,Flat_10%,2582,2.3076604409552446,0.04376574564006937,0.002124148677384881
WBL4,Flat,0.1,Flat_10%,2582,2.4305800675486364,0.046041114781466164,0.002330754082798728
POW4,Flat,0.1,Flat_10%,2582,1.2337073616140064,0.023602471523857107,0.0006968710268500032
LC-PFN,Flat,0.1,Flat_10%,1980,0.22133076563477516,0.0043687839061021805,1.9101347788819112e-05
MMF4,Flat,0.1,Flat_10%,1980,4.483031421065996e-06,8.829325025426647e-08,9.352880741731311e-15
WBL4,Flat,0.1,Flat_10%,1980,4.506195511170682e-07,8.874947110548703e-09,7.876468621503678e-17
POW4,Flat,0.1,Flat_10%,1980,1.1401317513721732e-07,2.245488239793758e-09,5.04221743505207e-18
LC-PFN,Flat,0.1,Flat_10%,955,2.9052071273326874,0.05526922270655632,0.0033807125873863697
MMF4,Flat,0.1,Flat_10%,955,1.3479533129741765,0.02521357562745676,0.0008137565969720613
WBL4,Flat,0.1,Flat_10%,955,2.6615309090537953,0.05049213361224622,0.0028650229639795377
POW4,Flat,0.1,Flat_10%,955,2.661530908863636,0.05049213360852776,0.002865022963604029
LC-PFN,Flat,0.1,Flat_10%,1866,0.16453906428068876,0.0032595740631222725,1.1998707122984342e-05
MMF4,Flat,0.1,Flat_10%,1866,0.3504114023786025,0.006928281219821741,5.325848318652699e-05
WBL4,Flat,0.1,Flat_10%,1866,0.3504024516171746,0.006928104932085994,5.325587519492857e-05
POW4,Flat,0.1,Flat_10%,1866,0.35040286791711783,0.006928113131220477,5.325598880392389e-05
LC-PFN,Flat,0.1,Flat_10%,178,0.1951676094904542,0.0036787460558116436,2.627831418067217e-05
MMF4,Flat,0.1,Flat_10%,178,0.19389710369243437,0.003655119888466483,2.97726947588739e-05
WBL4,Flat,0.1,Flat_10%,178,0.19388916653966343,0.0036549708908347163,2.977106603476174e-05
POW4,Flat,0.1,Flat_10%,178,0.19388911271408887,0.0036549698804003187,2.9771045984912e-05
LC-PFN,Flat,0.1,Flat_10%,38,0.12930419761687517,0.002378354547545314,5.656582288793288e-06
MMF4,Flat,0.1,Flat_10%,38,9.168481226659874e-06,1.6885833934505219e-07,3.6719081858605425e-14
WBL4,Flat,0.1,Flat_10%,38,6.988082899286707e-09,1.2870138288434418e-10,1.6564045956342562e-20
