Model,Scenario,Cutoff_Percentage,Scenario_Cutoff,Curve_idx,SMAPE,MAE,MSE
MMF4,Flat,0.1,Flat_10%,1162,9.863633413709291,0.054438802136026865,0.00340135208249143
WBL4,Flat,0.1,Flat_10%,1162,1.7620865012658453,0.010660980545736292,0.00015204715789056847
POW4,Flat,0.1,Flat_10%,1162,1.7620865650420345,0.010660980938258676,0.00015204713155303622
LC-PFN,Flat,0.1,Flat_10%,45,0.12930419761687517,0.002378354547545314,5.656582288793288e-06
MMF4,Flat,0.1,Flat_10%,45,9.168481226659874e-06,1.6885833934505219e-07,3.6719081858605425e-14
WBL4,Flat,0.1,Flat_10%,45,6.988082899286707e-09,1.2870138288434418e-10,1.6564045956342562e-20
POW4,Flat,0.1,Flat_10%,45,2.802422300772013e-05,5.161297834707954e-07,3.8428077402485407e-13
LC-PFN,Flat,0.1,Flat_10%,1055,0.3704578848555684,0.0070071411319077015,4.94396808790043e-05
MMF4,Flat,0.1,Flat_10%,1055,0.011660894552428924,0.00021990509899059028,3.887085592219815e-07
WBL4,Flat,0.1,Flat_10%,1055,0.011645917064233275,0.00021962291294991355,3.884265485825073e-07
POW4,Flat,0.1,Flat_10%,1055,0.011645983117578723,0.00021962415743979714,3.8842684866650327e-07
LC-PFN,Flat,0.1,Flat_10%,1241,0.2005107467994094,0.004002188798040152,1.60192976181861e-05
MMF4,Flat,0.1,Flat_10%,1241,0.0009345813568543063,1.8691452450256204e-05,3.493703947001887e-10
WBL4,Flat,0.1,Flat_10%,1241,0.0006738939874127005,1.3477788922244827e-05,1.8165079423258542e-10
POW4,Flat,0.1,Flat_10%,1241,0.0008809526910229454,1.7618898606297506e-05,3.104255880989923e-10
LC-PFN,Flat,0.1,Flat_10%,1983,0.22200539242476225,0.004382128827273846,1.9216411601519212e-05
MMF4,Flat,0.1,Flat_10%,1983,8.96901630115181e-06,1.7664465834954512e-07,3.938984929906186e-14
WBL4,Flat,0.1,Flat_10%,1983,1.8122508253983367e-08,3.569226025845751e-10,1.2739374423574653e-19
POW4,Flat,0.1,Flat_10%,1983,4.34428121581833e-07,8.556057085051805e-09,7.320611284266519e-17
LC-PFN,Flat,0.1,Flat_10%,470,0.002225357820861973,3.3873777283588424e-05,1.978897268273272e-09
MMF4,Flat,0.1,Flat_10%,470,6.021031066644225e-08,9.165347284542017e-10,8.820042391968192e-19
WBL4,Flat,0.1,Flat_10%,470,0.0016054124021676601,2.443840662024729e-05,7.037017360334042e-10
POW4,Flat,0.1,Flat_10%,470,1.1582368928243714e-05,1.763094150219739e-07,3.2478877595876754e-14
LC-PFN,Flat,0.1,Flat_10%,1274,0.012889540812466294,0.00025673123309388757,6.886774883696489e-08
MMF4,Flat,0.1,Flat_10%,1274,5.070864891019694e-06,1.0101404298426814e-07,1.0245106654317798e-14
WBL4,Flat,0.1,Flat_10%,1274,2.0776222725360436e-09,4.138722697888397e-11,1.7129025570016614e-21
POW4,Flat,0.1,Flat_10%,1274,1.1983367232603014e-07,2.3871439269740335e-09,5.698456128089009e-18
LC-PFN,Flat,0.1,Flat_10%,482,0.10477702599018812,0.001962297596037388,1.1031641406589188e-05
MMF4,Flat,0.1,Flat_10%,482,0.08880850374051452,0.0016624422612787698,8.649869867221168e-06
WBL4,Flat,0.1,Flat_10%,482,0.08880647258379282,0.0016624041478076734,8.650518666853803e-06
POW4,Flat,0.1,Flat_10%,482,0.08880656141589309,0.0016624058147236432,8.650527219279436e-06
LC-PFN,Flat,0.1,Flat_10%,1387,0.30471207574009895,0.005488242022693157,5.720366243622266e-05
MMF4,Flat,0.1,Flat_10%,1387,0.2415047022330382,0.0043526696138446175,6.123733700896133e-05
WBL4,Flat,0.1,Flat_10%,1387,0.24150177924113864,0.004352617234349264,6.123679506183119e-05
POW4,Flat,0.1,Flat_10%,1387,0.2414320031903179,0.0043513667132459915,6.118264430866076e-05
LC-PFN,Flat,0.1,Flat_10%,335,1.9027899950742722,0.01949123665690422,0.0004558326327241957
MMF4,Flat,0.1,Flat_10%,335,0.6290842305108701,0.006293111318827968,5.6521977606837554e-05
WBL4,Flat,0.1,Flat_10%,335,0.8236518955712985,0.008265610788673784,9.371520684383712e-05
POW4,Flat,0.1,Flat_10%,335,0.6317923246344813,0.0063202818356411505,5.722515311306122e-05
LC-PFN,Flat,0.1,Flat_10%,2659,1.971295289695263,0.03783252090215683,0.0014518864918500185
MMF4,Flat,0.1,Flat_10%,2659,1.272760413870798,0.024603202670769063,0.0006242100918550183
WBL4,Flat,0.1,Flat_10%,2659,0.5041197246216994,0.009825241974288844,0.00011536129674293426
POW4,Flat,0.1,Flat_10%,2659,0.5041195439852975,0.00982523847479515,0.00011536122797620192
LC-PFN,Flat,0.1,Flat_10%,88,0.5416418891400099,0.01009082980453968,0.00011894610361196101
MMF4,Flat,0.1,Flat_10%,88,3.2257379421276378,0.06200120775303536,0.004185900964551974
WBL4,Flat,0.1,Flat_10%,88,0.192345237886642,0.003565441972530275,2.1813034337698527e-05
POW4,Flat,0.1,Flat_10%,88,0.19723934061747425,0.0036570272658242396,2.5812601809909282e-05
LC-PFN,Flat,0.1,Flat_10%,2559,33.813971281051636,0.18261384963989258,0.044653479009866714
MMF4,Flat,0.1,Flat_10%,2559,6.477159152950797,0.020801858528204983,0.0008979965540070714
WBL4,Flat,0.1,Flat_10%,2559,6.343388603765292,0.020392156894477154,0.0009227220249892139
POW4,Flat,0.1,Flat_10%,2559,6.343388763020466,0.020392157382265012,0.0009227220526243151
LC-PFN,Flat,0.1,Flat_10%,146,0.19485244993120432,0.003657894441857934,1.862371755123604e-05
MMF4,Flat,0.1,Flat_10%,146,1.6396630494552038,0.03140591216787439,0.0012895183657718314
WBL4,Flat,0.1,Flat_10%,146,0.10955550607539813,0.002052582652122476,6.719977222806014e-06
POW4,Flat,0.1,Flat_10%,146,1.2192168185872458,0.02326429426575239,0.0007973294827177577
LC-PFN,Flat,0.1,Flat_10%,553,2.9208874329924583,0.018523002043366432,0.00041065464029088616
MMF4,Flat,0.1,Flat_10%,553,3.2933281796764207,0.02004264397162067,0.0005314578512879471
WBL4,Flat,0.1,Flat_10%,553,3.2929865656762742,0.020040650989000323,0.000531336312574968
POW4,Flat,0.1,Flat_10%,553,3.293328004589365,0.020042642950340063,0.0005314577942961559
LC-PFN,Flat,0.1,Flat_10%,1112,0.16001590993255377,0.0031618669163435698,1.2159301149949897e-05
MMF4,Flat,0.1,Flat_10%,1112,0.08097268245090335,0.0015985903979714759,5.830191668105888e-06
WBL4,Flat,0.1,Flat_10%,1112,0.08096637572473872,0.001598466118132061,5.8296996699204265e-06
POW4,Flat,0.1,Flat_10%,1112,0.08096706625558008,0.0015984797256718226,5.829743172488112e-06
LC-PFN,Flat,0.1,Flat_10%,2510,0.5676697939634323,0.009552374482154846,9.144826617557555e-05
MMF4,Flat,0.1,Flat_10%,2510,1.7219637608331177e-05,2.914091968564403e-07,9.303773842468927e-14
WBL4,Flat,0.1,Flat_10%,2510,5.250551004353479e-09,8.885547853054732e-11,7.895296064892555e-21
POW4,Flat,0.1,Flat_10%,2510,4.6040114691097995e-06,7.791404404988711e-08,6.436546399134678e-15
LC-PFN,Flat,0.1,Flat_10%,584,0.11011009337380528,0.0021811961196362972,8.09117318567587e-06
MMF4,Flat,0.1,Flat_10%,584,0.2546157613222123,0.005039978772511151,3.0468819113006298e-05
WBL4,Flat,0.1,Flat_10%,584,0.2546140246133653,0.005039944497096747,3.046842117884935e-05
POW4,Flat,0.1,Flat_10%,584,0.2546138931663419,0.0050399419028788394,3.0468391129619063e-05
LC-PFN,Flat,0.1,Flat_10%,1671,2.7226218953728676,0.04876527190208435,0.0030141130555421114
MMF4,Flat,0.1,Flat_10%,1671,10.336277663863534,0.16782513233974206,0.0386339323027808
WBL4,Flat,0.1,Flat_10%,1671,1.2433605166746715,0.022675737037346187,0.0006710167090998825
POW4,Flat,0.1,Flat_10%,1671,1.2433605152191158,0.022675737010809435,0.000671016708016749
LC-PFN,Flat,0.1,Flat_10%,705,0.5161634180694818,0.00834907591342926,6.991092232055962e-05
MMF4,Flat,0.1,Flat_10%,705,6.095171019556188e-06,9.910133469095663e-08,1.1488369609069222e-14
WBL4,Flat,0.1,Flat_10%,705,0.0013995642101095286,2.275587805523122e-05,6.074988073920296e-10
POW4,Flat,0.1,Flat_10%,705,2.36078435322603e-07,3.8383975935967704e-09,2.0000740107795985e-17
LC-PFN,Flat,0.1,Flat_10%,1754,0.22680857218801975,0.0045256828889250755,2.0925999706378207e-05
MMF4,Flat,0.1,Flat_10%,1754,0.0009345813922653792,1.869145315846442e-05,3.4937042117507e-10
WBL4,Flat,0.1,Flat_10%,1754,0.0006738939874127003,1.3477788922244827e-05,1.8165079423258532e-10
POW4,Flat,0.1,Flat_10%,1754,0.0008809526910229454,1.7618898606297506e-05,3.104255880989922e-10
LC-PFN,Flat,0.1,Flat_10%,1313,0.5108054261654615,0.00927257351577282,0.00014599942369386554
MMF4,Flat,0.1,Flat_10%,1313,1.0787152899992067,0.019469806531775984,0.000524228427298149
WBL4,Flat,0.1,Flat_10%,1313,0.8498453618272429,0.015387689849699952,0.00035127773087635476
POW4,Flat,0.1,Flat_10%,1313,0.8498454335776402,0.015387691133486961,0.0003512777823919689
LC-PFN,Flat,0.1,Flat_10%,234,0.5676697939634323,0.009552374482154846,9.144826617557555e-05
MMF4,Flat,0.1,Flat_10%,234,1.7219637608331177e-05,2.914091968564403e-07,9.303773842468927e-14
WBL4,Flat,0.1,Flat_10%,234,5.250551004353479e-09,8.885547853054732e-11,7.895296064892555e-21
POW4,Flat,0.1,Flat_10%,234,4.6040114691097995e-06,7.791404404988711e-08,6.436546399134678e-15
LC-PFN,Flat,0.1,Flat_10%,1460,0.002225357820861973,3.3873777283588424e-05,1.978897268273272e-09
MMF4,Flat,0.1,Flat_10%,1460,6.021031066644225e-08,9.165347284542017e-10,8.820042391968192e-19
WBL4,Flat,0.1,Flat_10%,1460,0.0016054124021676601,2.443840662024729e-05,7.037017360334042e-10
POW4,Flat,0.1,Flat_10%,1460,1.1582368928243714e-05,1.763094150219739e-07,3.2478877595876754e-14
LC-PFN,Flat,0.1,Flat_10%,131,0.19569797441363335,0.0036769923754036427,1.7463844415033236e-05
MMF4,Flat,0.1,Flat_10%,131,2.3191769956981396,0.04480078934149978,0.002344126075844582
WBL4,Flat,0.1,Flat_10%,131,0.18099253027368842,0.003398826960099997,1.793421128198093e-05
POW4,Flat,0.1,Flat_10%,131,0.15161388135844148,0.002847370225042225,1.050523883399193e-05
LC-PFN,Flat,0.1,Flat_10%,631,8.733244240283966,0.019967036321759224,0.0004793497209902853
MMF4,Flat,0.1,Flat_10%,631,2.161113599403905,0.004479862543184501,2.851092417171337e-05
WBL4,Flat,0.1,Flat_10%,631,11.549983772684175,0.02729267763671345,0.0008591290199883112
POW4,Flat,0.1,Flat_10%,631,3.37030635205859,0.0070978845702787015,6.0375384715525256e-05
LC-PFN,Flat,0.1,Flat_10%,307,0.6228834390640259,0.012270523235201836,0.000164567754836753
MMF4,Flat,0.1,Flat_10%,307,0.2150427076019259,0.004204411734086185,2.239535174445632e-05
WBL4,Flat,0.1,Flat_10%,307,0.2234626070135796,0.004368788334232654,2.373837037678211e-05
POW4,Flat,0.1,Flat_10%,307,0.8350420024264558,0.01649766786053055,0.00030490381603176503
LC-PFN,Flat,0.1,Flat_10%,1031,0.28502997010946274,0.005114820320159197,2.6432280719745904e-05
MMF4,Flat,0.1,Flat_10%,1031,4.236542518285126e-06,7.580519293351975e-08,7.256362430306413e-15
WBL4,Flat,0.1,Flat_10%,1031,5.7945343754177246e-09,1.0368261804671874e-10,1.0750085285021767e-20
POW4,Flat,0.1,Flat_10%,1031,0.00011101773833446281,1.986462892573155e-06,5.482862448700664e-12
LC-PFN,Flat,0.1,Flat_10%,384,0.29438354540616274,0.005842409562319517,3.941695831599645e-05
MMF4,Flat,0.1,Flat_10%,384,0.10573355617639407,0.0020934136237642977,6.5910396695619105e-06
WBL4,Flat,0.1,Flat_10%,384,0.10924672579473603,0.002162463813804197,6.610494568103892e-06
POW4,Flat,0.1,Flat_10%,384,0.10924712737891838,0.002162471755028209,6.610542683526259e-06
LC-PFN,Flat,0.1,Flat_10%,1310,0.3114554099738598,0.0057021016255021095,7.21628894098103e-05
MMF4,Flat,0.1,Flat_10%,1310,0.33552145198622685,0.006145305986226856,7.512114374757357e-05
WBL4,Flat,0.1,Flat_10%,1310,0.28399785431719254,0.005195843325339755,5.850475494894944e-05
POW4,Flat,0.1,Flat_10%,1310,0.5999446494198186,0.011046117803115133,0.0002153088601402602
LC-PFN,Flat,0.1,Flat_10%,1685,0.5373506806790829,0.00855165719985962,7.313276000786573e-05
MMF4,Flat,0.1,Flat_10%,1685,3.2263286720388235e-06,5.162125696985734e-08,2.852422031099869e-15
WBL4,Flat,0.1,Flat_10%,1685,0.000979935990388681,1.5679140744534896e-05,2.638402438827283e-10
POW4,Flat,0.1,Flat_10%,1685,4.0214166919416775e-08,6.434266709175719e-10,5.755952787419292e-19
LC-PFN,Flat,0.1,Flat_10%,367,1.322955172508955,0.025075070559978485,0.0006948794471099973
MMF4,Flat,0.1,Flat_10%,367,2.8472835290439895,0.05494415148485292,0.0034301071227035925
WBL4,Flat,0.1,Flat_10%,367,1.3274147010521928,0.025161006673818133,0.0007036549764903326
POW4,Flat,0.1,Flat_10%,367,1.9802790646806165,0.03784940759610246,0.0016778620278496473
LC-PFN,Flat,0.1,Flat_10%,86,0.7374225184321404,0.013865495100617409,0.0002463476557750255
MMF4,Flat,0.1,Flat_10%,86,2.4615485442235308,0.0474063132438262,0.0029823128504003053
WBL4,Flat,0.1,Flat_10%,86,0.339143542912462,0.006340086703905627,7.228441927332163e-05
POW4,Flat,0.1,Flat_10%,86,0.339144184986063,0.00634009878028826,7.228468703893199e-05
LC-PFN,Flat,0.1,Flat_10%,1345,0.5995638202875853,0.011017999611794949,0.0002167319762520492
MMF4,Flat,0.1,Flat_10%,1345,0.5951913287103202,0.010938498238882455,0.00021495509877157305
WBL4,Flat,0.1,Flat_10%,1345,0.5951782078482457,0.010938259658845813,0.00021494835338715912
POW4,Flat,0.1,Flat_10%,1345,0.5951116599143282,0.010937049562063277,0.0002149014692085934
LC-PFN,Flat,0.1,Flat_10%,1584,0.07599472883157432,0.0015114315319806337,2.9121779334673192e-06
MMF4,Flat,0.1,Flat_10%,1584,0.7296485735021317,0.014400035409491904,0.00023435681153827518
WBL4,Flat,0.1,Flat_10%,1584,0.10855612447874977,0.0021579772990276904,6.591177455127021e-06
POW4,Flat,0.1,Flat_10%,1584,0.1085564566510848,0.0021579838925832595,6.591208674307151e-06
LC-PFN,Flat,0.1,Flat_10%,2173,0.3509820206090808,0.003527881810441613,1.798970697564073e-05
MMF4,Flat,0.1,Flat_10%,2173,0.048709779871085025,0.0004870984007015744,3.4776040679459795e-06
WBL4,Flat,0.1,Flat_10%,2173,0.050334964039062804,0.0005034667470260348,3.5058168566032612e-06
POW4,Flat,0.1,Flat_10%,2173,0.04870140906119818,0.00048701409850001145,3.4786656428757155e-06
LC-PFN,Flat,0.1,Flat_10%,2706,0.17644342733547091,0.0033590991515666246,1.1573556548682973e-05
MMF4,Flat,0.1,Flat_10%,2706,0.05242334276010162,0.0009994369352280942,7.189223770575277e-06
WBL4,Flat,0.1,Flat_10%,2706,0.05241092036299345,0.000999200998367456,7.188494526453718e-06
POW4,Flat,0.1,Flat_10%,2706,0.05241090268168348,0.0009992006625489042,7.1884936509141894e-06
LC-PFN,Flat,0.1,Flat_10%,2199,0.3942775074392557,0.0074559347704052925,5.610632797470316e-05
MMF4,Flat,0.1,Flat_10%,2199,0.012178594450753082,0.0002292551740009969,3.7196943876773345e-07
WBL4,Flat,0.1,Flat_10%,2199,0.01217416381363786,0.00022917169785932807,3.722420288021161e-07
POW4,Flat,0.1,Flat_10%,2199,0.012174212651234551,0.00022917261799268256,3.7224166546443146e-07
LC-PFN,Flat,0.1,Flat_10%,1298,75.1328706741333,0.043198198080062866,0.0024777944199740887
MMF4,Flat,0.1,Flat_10%,1298,36.82655874812543,0.004682198017698906,2.634358235516762e-05
WBL4,Flat,0.1,Flat_10%,1298,64.80683838038762,0.01735048489150291,0.0003136680727620477
POW4,Flat,0.1,Flat_10%,1298,84.47293011026244,0.2002445708367502,0.06208735523926023
LC-PFN,Flat,0.1,Flat_10%,2634,0.024188302631955594,0.00048150852671824396,5.157370424058172e-07
MMF4,Flat,0.1,Flat_10%,2634,0.015673977004738812,0.0003119215577301577,6.199215682712698e-07
WBL4,Flat,0.1,Flat_10%,2634,0.015670605331716884,0.00031185439241499186,6.199887694388712e-07
POW4,Flat,0.1,Flat_10%,2634,0.01567068614471084,0.00031185600224802127,6.199873063756405e-07
LC-PFN,Flat,0.1,Flat_10%,1041,0.28502997010946274,0.005114820320159197,2.6432280719745904e-05
MMF4,Flat,0.1,Flat_10%,1041,4.236542518285126e-06,7.580519293351975e-08,7.256362430306413e-15
WBL4,Flat,0.1,Flat_10%,1041,5.7945343754177246e-09,1.0368261804671874e-10,1.0750085285021767e-20
POW4,Flat,0.1,Flat_10%,1041,0.00011101773833446281,1.986462892573155e-06,5.482862448700664e-12
LC-PFN,Flat,0.1,Flat_10%,2588,0.9390277788043022,0.01791268028318882,0.0006011054501868784
MMF4,Flat,0.1,Flat_10%,2588,1.9310416833530721,0.03749860179365832,0.0018501179676244529
WBL4,Flat,0.1,Flat_10%,2588,0.9905716820616697,0.01891128393238511,0.0007039173726317648
POW4,Flat,0.1,Flat_10%,2588,1.2247797256906148,0.02358354471948949,0.0007366557549849314
LC-PFN,Flat,0.1,Flat_10%,2429,0.3257728414610028,0.005706446710973978,3.372932769707404e-05
MMF4,Flat,0.1,Flat_10%,2429,1.7223707305856035,0.03086221272485506,0.0010586522317752312
WBL4,Flat,0.1,Flat_10%,2429,0.0529004850080064,0.0009302582112462948,8.65380339591156e-07
POW4,Flat,0.1,Flat_10%,2429,2.61011716824517,0.0474446703647842,0.0028643488746606127
LC-PFN,Flat,0.1,Flat_10%,245,0.5676697939634323,0.009552374482154846,9.144826617557555e-05
MMF4,Flat,0.1,Flat_10%,245,1.7219637608331177e-05,2.914091968564403e-07,9.303773842468927e-14
WBL4,Flat,0.1,Flat_10%,245,5.250551004353479e-09,8.885547853054732e-11,7.895296064892555e-21
POW4,Flat,0.1,Flat_10%,245,4.6040114691097995e-06,7.791404404988711e-08,6.436546399134678e-15
LC-PFN,Flat,0.1,Flat_10%,2716,0.5099238827824593,0.009701551869511604,0.00010620077955536544
MMF4,Flat,0.1,Flat_10%,2716,1.574893723157433,0.030443309643322734,0.001227677985435371
WBL4,Flat,0.1,Flat_10%,2716,0.28351057483899395,0.005378869265394453,4.0874994743392856e-05
POW4,Flat,0.1,Flat_10%,2716,0.31184581446060605,0.005918781891318842,4.734533857910566e-05
LC-PFN,Flat,0.1,Flat_10%,2018,0.23454027250409126,0.004345260560512543,3.551139889168553e-05
MMF4,Flat,0.1,Flat_10%,2018,0.18581176487807707,0.0034375177448967287,3.437448417611251e-05
WBL4,Flat,0.1,Flat_10%,2018,0.18581081202917438,0.0034375000226608346,3.437499950146177e-05
POW4,Flat,0.1,Flat_10%,2018,0.18581204506987425,0.003437522957468197,3.437517058727831e-05
LC-PFN,Flat,0.1,Flat_10%,1439,0.00568407958780881,0.00010880827903747559,6.967081134234832e-08
MMF4,Flat,0.1,Flat_10%,1439,2.0794402278692838e-05,3.9793594063129865e-07,1.970606668525553e-13
WBL4,Flat,0.1,Flat_10%,1439,2.1613694589803304e-08,4.1361458702482423e-10,1.710770265997159e-19
POW4,Flat,0.1,Flat_10%,1439,9.164694901054475e-11,1.7538193120003598e-12,3.9517403077696446e-24
LC-PFN,Flat,0.1,Flat_10%,1530,0.8208933286368847,0.011883563362061977,0.00020837980264332145
MMF4,Flat,0.1,Flat_10%,1530,6.3071684147022316,0.0822619849020039,0.013261553133616126
WBL4,Flat,0.1,Flat_10%,1530,0.8490329082089288,0.012286256779287037,0.00022190469283026325
POW4,Flat,0.1,Flat_10%,1530,0.8490329490285303,0.012286257363169387,0.00022190471414939054
LC-PFN,Flat,0.1,Flat_10%,1736,0.1557614770717919,0.0030802928376942873,1.72118961927481e-05
MMF4,Flat,0.1,Flat_10%,1736,0.28669363955979016,0.00566465305880197,4.2910461252943786e-05
WBL4,Flat,0.1,Flat_10%,1736,0.28668527718481274,0.0056644883600748775,4.290847666977888e-05
POW4,Flat,0.1,Flat_10%,1736,0.2866856768343684,0.00566449623124398,4.290856098339174e-05
LC-PFN,Flat,0.1,Flat_10%,638,1.932431198656559,0.0038648881018161774,2.6232575692120008e-05
MMF4,Flat,0.1,Flat_10%,638,1.6782086939679193,0.003315274495632846,1.686082665415578e-05
WBL4,Flat,0.1,Flat_10%,638,2.02876238901885,0.004027628886184772,2.344952506151095e-05
POW4,Flat,0.1,Flat_10%,638,2.0287623547551052,0.004027628816200218,2.3449524415394978e-05
LC-PFN,Flat,0.1,Flat_10%,69,0.853370688855648,0.016296833753585815,0.0003465423360466957
MMF4,Flat,0.1,Flat_10%,69,2.0302368007197766,0.03941124093859661,0.0021065839529855394
WBL4,Flat,0.1,Flat_10%,69,0.742079326645335,0.014149408065971944,0.00028802544751477656
POW4,Flat,0.1,Flat_10%,69,0.742079325566158,0.014149408045161202,0.00028802544144339016
LC-PFN,Flat,0.1,Flat_10%,1022,0.20099496468901634,0.0040083094500005245,1.761606654326897e-05
MMF4,Flat,0.1,Flat_10%,1022,0.21896583225711072,0.004366265412591327,2.0418181991364673e-05
WBL4,Flat,0.1,Flat_10%,1022,0.06233741778362884,0.0012404662721024302,1.249310665017787e-05
POW4,Flat,0.1,Flat_10%,1022,0.21896066607693143,0.004366162534580741,2.041730793161812e-05
LC-PFN,Flat,0.1,Flat_10%,2565,26.630723476409912,0.12137272953987122,0.01789763942360878
MMF4,Flat,0.1,Flat_10%,2565,9.606938631033417,0.03317752807544518,0.0012967528866051163
WBL4,Flat,0.1,Flat_10%,2565,9.63656043256848,0.033287914697399515,0.0013048239985093454
POW4,Flat,0.1,Flat_10%,2565,11.568144065476135,0.04085101805509725,0.0019922375174579623
LC-PFN,Flat,0.1,Flat_10%,858,1.4567685313522816,0.002955219242721796,1.4306121556728613e-05
MMF4,Flat,0.1,Flat_10%,858,2.2985405985816474,0.00461814188436353,2.9254493376535466e-05
WBL4,Flat,0.1,Flat_10%,858,53.135147634803495,0.46917315440245444,0.3439736701296701
POW4,Flat,0.1,Flat_10%,858,8.141934277069101,0.018867033974354123,0.0005685015555045515
LC-PFN,Flat,0.1,Flat_10%,1577,0.02967722830362618,0.00058996572624892,1.6532682138858945e-06
MMF4,Flat,0.1,Flat_10%,1577,0.10358172577488531,0.002059233282154761,4.785719411049902e-06
WBL4,Flat,0.1,Flat_10%,1577,0.10357697868604383,0.0020591390088697563,4.78532405335379e-06
POW4,Flat,0.1,Flat_10%,1577,0.10357778957557208,0.0020591551124701742,4.785390762898032e-06
LC-PFN,Flat,0.1,Flat_10%,2047,0.06881398730911314,0.0012378228129819036,1.6416856851719785e-06
MMF4,Flat,0.1,Flat_10%,2047,1.658069224483518,0.030766910063987844,0.0017934726933454001
WBL4,Flat,0.1,Flat_10%,2047,0.08803645005092393,0.0015839438327625022,3.2149085365682667e-06
POW4,Flat,0.1,Flat_10%,2047,0.10085232896694493,0.0018148159828055444,4.011024702561566e-06
LC-PFN,Flat,0.1,Flat_10%,1556,0.2592271426692605,0.0033416748046875,1.1285792425042018e-05
MMF4,Flat,0.1,Flat_10%,1556,3.528830766625688,0.04367285838866502,0.002095791798543784
WBL4,Flat,0.1,Flat_10%,1556,2.527075811412972,0.033333333321676525,0.0011111111103339908
POW4,Flat,0.1,Flat_10%,1556,2.527075765551949,0.03333333270106446,0.0011111110689598531
LC-PFN,Flat,0.1,Flat_10%,1203,0.36683266516774893,0.006825257558375597,7.039251067908481e-05
MMF4,Flat,0.1,Flat_10%,1203,0.5943864600065351,0.011036259507733808,0.0001467648968665465
WBL4,Flat,0.1,Flat_10%,1203,0.6636033188529343,0.012313425049646816,0.00018012084000010393
POW4,Flat,0.1,Flat_10%,1203,0.4625960001434723,0.00859686008498938,9.266150457738599e-05
LC-PFN,Flat,0.1,Flat_10%,587,0.13921294594183564,0.002756127156317234,9.571710506861564e-06
MMF4,Flat,0.1,Flat_10%,587,0.2866004484629193,0.005664664662087533,3.968318474239728e-05
WBL4,Flat,0.1,Flat_10%,587,0.2865914976794437,0.005664488374351786,3.96808485430716e-05
POW4,Flat,0.1,Flat_10%,587,0.2865919139808303,0.005664496573486269,3.968094143094274e-05
LC-PFN,Flat,0.1,Flat_10%,2393,2.1904658526182175,0.0419052392244339,0.0018412768840789795
MMF4,Flat,0.1,Flat_10%,2393,1.49471985861941,0.028489983950075886,0.0008531253457112617
WBL4,Flat,0.1,Flat_10%,2393,2.309402895388675,0.044231181211628785,0.0021188814113403077
POW4,Flat,0.1,Flat_10%,2393,2.2121820615271277,0.04232804232701601,0.0018896447466703109
LC-PFN,Flat,0.1,Flat_10%,1865,2.633143588900566,0.0503973588347435,0.0036795902997255325
MMF4,Flat,0.1,Flat_10%,1865,2.887261816923154,0.055551772905188326,0.0034940273013590382
WBL4,Flat,0.1,Flat_10%,1865,0.5041263048156589,0.009957879576159498,0.00010231793541135382
POW4,Flat,0.1,Flat_10%,1865,0.5041264457134065,0.009957882348336661,0.00010231798738854261
LC-PFN,Flat,0.1,Flat_10%,2270,0.28675002977252007,0.00544502679258585,4.278585038264282e-05
MMF4,Flat,0.1,Flat_10%,2270,0.10562004712272165,0.001998422553380838,1.4375440771470145e-05
WBL4,Flat,0.1,Flat_10%,2270,0.10561893530978894,0.0019984014384786006,1.4376986184169557e-05
